dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_tab,ha_newline,ha_carriage_return,ha_unicode_invisibile
race,European_Americans,Chris_Hedges,"Chris Hedges   on Charlie Rose
""Capitalism's ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Chris_Hedges,"Columns by Chris Hedges at Truthdig
The Myth ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Edward_Dickinson_Baker,"In Memory: Senator Edward Dickinson Baker
Oregon Civil War ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Stonewall_Jackson,"Stonewall Jackson at Find a Grave
Stonewall Jackson ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Dean_Acheson,"(1993)
McLellan, David S. Dean Acheson: The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Calvin_Coolidge,"Calvin Coolidge Presidential Library & Museum
Calvin Coolidge Presidential ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_M._Evarts,"Works related to William M. Evarts at Wikisource
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Benjamin_Franklin,"The Autobiography of Benjamin Franklin; many editions
Gaustad, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Benjamin_Franklin,"Benjamin Franklin and the American Revolution
Dull, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Benjamin_Franklin,"ISBN 0-88088-918-7
Poor Richard Improved by Benjamin ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Benjamin_Franklin,"Benjamin Franklin: An extraordinary life PBS
Benjamin Franklin: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Richard_Henry_Lee,"President Richard Henry Lee
Richard Henry Lee
Biography by ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Richard_Henry_Lee,"Charles A. Goodrich, 1856
Richard Henry Lee papers in ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Richard_Henry_Lee,"Richard Henry Lee at Find a Grave
Richard Henry Lee ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Thomas_Jefferson,"Works by Thomas Jefferson at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Randolph,"Zpub.com: William Randolph Hearst biography
The William Randolph Hearst ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Henry_Harrison,"William Henry Harrison Papers – Library of Congress
William ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Zachary_Taylor,"Zachary Taylor Highway in Virginia
Taylor, MichiganPresident Taylor ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Anne_Hutchinson,"online free
Bremer,  Francis J. Anne Hutchinson, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ellen_G._White,"Ellen G. White Estate.CS1 maint: ref=harv
White, Arthur ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ellen_G._White,"Ellen G. White Estate.CS1 maint: ref=harv
Campbell, Michael ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Jennings_Bryan,"Works by William Jennings Bryan at Project Gutenberg
Works ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Milnes_Jr.,"William Milnes Jr. at Find a Grave
United States ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Theodore_Sedgwick,"Frances Pamela Sedgwick
Theodore Sedgwick II married children's ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Theodore_Sedgwick,"Theodore Sedgwick at Find a Grave
Theodore SEDGWICK ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Robert_Charles_Winthrop,"Robert Charles Winthrop at Find a Grave
Winthrop's role ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Willis_Lamb,"Hans Bethe talking about Willis Lamb
Willis ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Joseph_Priestley,"The Joseph Priestley Society
Joseph Priestley House in ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Blount,"Blount Mansion
William Blount Papers at the Newberry ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Frank_Obadiah_Briggs,"Frank Obadiah Briggs entry at The Political Graveyard
Frank ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_M._Clayton,"John M. Clayton at Find a Grave
The Political ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Richard_Stockton_Field,"Richard Stockton Field at The Political Graveyard
Richard Stockton Field at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Barry_Goldwater,"Appearances on C-SPAN
""Barry Goldwater, Presidential Contender"" from ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Benjamin_Hawkins,"Retrieved on 2009-03-04
""Benjamin Hawkins"", New Georgia Encyclopedia
""Benjamin Hawkins"", ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_W._Johnston,"John W. Johnston 1878
Repudiation in Virginia, The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_McCain,"In: Encyclopædia Britannica, February 15, 2018
John McCain ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Jennings_Randolph,"Jennings Randolph at Find a Grave
Jennings Randolph ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Terry_Sanford,"Terry Sanford for President 1976 Campaign Brochure
Oral ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Robert_Toombs,"Retrieved on 2008-02-13
The Life of Robert ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Kenny_Roberts,"Motorcycle Hall of Fame
Kenny Roberts' Swan Song?, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Harry_Wright,"Harry Wright at Find a Grave 
Harry Wright at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Oliver_Ellsworth,"National Archives biography
Oliver Ellsworth Homestead
Princeton Companion: Oliver ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,William_Rehnquist,"William Rehnquist at Ballotpedia
Issue positions and quotes ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Levi_P._Morton,"Levi P. Morton birthplace
Levi P. Morton at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Luigi_Galleani,": Selected Writings Of Luigi Galleani
""The Principal ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Giorgio_Cavaglieri,"Giorgio Cavaglieri via ANNY
Jefferson Market Branch Library ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Ivan_Brunetti,"Horrible, Horrible Cartoons by Ivan Brunetti
32 ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,John_Buscema,"3B-39B
Big John Buscema, Palma de Mallorca: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Walter_Lantz,"The Walter Lantz Cartune Encyclopedia
Walter Lantz at ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Bob_Montana,"Bob Montana Papers at Syracuse University
""Who's Who ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_Rosa,"– Don Rosa in 1987
""Don Rosa has ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_Rosa,"1–10
Don Rosa's The Life and Times of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Sirio_Maccioni,"http://www.palmbeachdailynews.com/news/lifestyles/food-cooking/the-legend-of-le-cirque-alums-to-honor-sirio-macci/nTHyB/
2013: Sirio Maccioni awarded First ""Euro ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Sirio_Maccioni,"https://www.youtube.com/watch?v=n_buHXouYZc
2013: Sirio Maccioni and Family inducted into ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Eugene_Fama,"Eugene Fama at the Mathematics Genealogy Project
Eugene ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Robert_Magliola,"5, p. 60
""Since Robert Magliola's 1984 publication ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lorenzo_Da_Ponte,"34–51
Lorenz, Michael, ""Lorenzo Da Ponte's Viennese Residence ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"ISBN 978-88-6944-739-6
Veggian, Henry, Understanding Don DeLillo, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"Don DeLillo interview with Granta Magazine
Bookworm Interviews ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lawrence_Ferlinghetti,"at The Bancroft Library
""Lawrence Ferlinghetti Profile ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lawrence_Ferlinghetti,"Translated Penguin Book
Finding aid to Lawrence Ferlinghetti ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Charles_Messina,"Productions, Messina's production company
Charles Messina on ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Mario_Puzo,"Mario Puzo at the Encyclopædia Britannica
Mario ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Mario_Puzo,"Books and Writers
Mario Puzo Books
The Official Mario Puzo ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Frank_Borzage,"Frank Borzage and the Classic Hollywood Style
Frank Borzage ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Elizabeth_Edwards,"Appearances on C-SPAN
Remembering Elizabeth Edwards – slideshow ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Hispanic_and_Latino_Americans,Miguel_del_Aguila,"Los Angeles Times articles about Miguel del Aguila
Dirk ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,Hispanic_and_Latino_Americans,Sandra_Cisneros,"Introduction by Sandra Cisneros
Emergency Tacos: Seven ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,judaism,Judaism,"), The Blackwell reader in Judaism
Cohn-Sherbok, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,judaism,Judaism,"), The Blackwell Companion to Judaism
Boyarin, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,judaism,Karaite_Judaism,"Karaite Judaism and Historical Understanding ISBN 1-57003-518-0
Baer, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,christianity,Christianity,"Encyclopædia Britannica
Religion & Ethics – Christianity ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,islam,Islamism,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,sikhism,Sikhism,"Sikhism at Curlie
Information center about the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,atheism,Atheism,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Blacksmith,"Blacksmith Scene
Forging of Chain by Two ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Machine_tool,"David Wilkinson
Machine tools can be powered from ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Gunsmith,"Apprenticeships, learning directly from professional gunsmiths:
The ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Management,"From this perspective, Henri Fayol
considers management ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Statistics,"UCLA Statistical Computing Resources
Philosophy of Statistics ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Engineering_drawing,"Engineering Drawing
David A. Madsen, Karen Schertz, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Trade_union,"British Trade Unions, 1945-1995
Zeitlin, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Bookbinding,"ISBN 0-500-27360-X
Lewis, A. W. Basic ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Glove,"Billiards glove
Boxing gloves: a specialized padded ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Glove,"Cycling gloves
Driving gloves intended to improve ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Glove,"Eton Fives glove
Falconry glove
Fencing glove
Football – ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Glove,"Scuba diving gloves:
Cotton gloves; good abrasion, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Glove,"PPE places gloves into three categories:

Minimal ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Backstitch,"Threaded backstitch
Pekinese stitch, a looped interlaced ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Interfacing,"Interfacings can be used to:
stiffen or ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Zipper,"Zippers may:

increase or decrease the size ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Scissors,"Asia
In Pakistan, some believe that scissors ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Elias_Howe,"Elias Howe's Sewing Machine
		
		
Despite securing his patent, Howe ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
profession,sewing_occupations,Elias_Howe,"338–369
Elias Howe Biography by Alex I. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Early Intervention
An occupational therapist may work with ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Outpatient services
Occupational therapists might also work with ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Primary care
Primary care for occupational therapists is ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Education, training and regulation
The undergraduate midwifery ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Practice
Women may choose a midwife, a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Responsibility
A midwife's responsibilities were not limited ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,film_and_television_occupations,Film_director,"2: Directors
Contemporary North American Film Directors: A ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Curator,"Curating.info
CRUMB – Curatorial Resource for Upstart ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Singer,"Voice classification
Vocal styles: for classical singers, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"– Steve Mithen
Art as ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"– André Breton
Art as a ""free ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"But is it Art?, 1995
Catherine de ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"ISBN 978-0-226-75342-3
Arthur Danto, The Abuse ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Calculus,"Kouba
Donald Allen's notes on calculus
Calculus training ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Private_income,"Private income is either:

any type of income ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Science,"Wikibooks.orgResources

Euroscience
Classification of the Sciences in ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Chemist,"Physical Chemistry ISBN 0-19-879285-9
Atkins, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Ecologist,"Ecologists seek to explain:

Life processes, interactions, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Political_scientist,"According to Chaturvedy,

Political scientists may serve as ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Geisha,"Daniel Mann
The Barbarian and the ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Geisha,"Hideo Gosha
The World of ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Geisha,"Yang Yun-ho
Memoirs of a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Mime,"The field appears as follows:

MIME-Version: 1.0

According to ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Mime,"A MIME part can have:

an inline ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Mime,"Free Online PHP MIME checker
Free Online ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,entertainer_occupations,Singer,"Voice classification
Vocal styles: for classical singers, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Dance,"Major types of dance competitions include:

Competitive ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Circle_dance,"Central Scotland Circle Dance
Circle Dance ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"Sample contra dances:
Traditional - the actives do ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"Hamilton Contra Dances A Contra Dance Primer
Sharon ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"""Different traditions and cultures in contra dance

Colin ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Folk_dance,"Dabke, a folk dance of the Levant
Domkach, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-87127-172-9
Au, S. Ballet and Modern ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-8317-0763-1
Love, P. Modern Dance Terminology: ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-87127-211-3
Minton, S. Modern Dance: Body ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Bulgarian_dances,"Bulgarian folk dances
Video clips of Bulgarian dances ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,dance_occupations,Ukrainian_dance,"The ""regional dances"" of Ukrainian dance include:

Central ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,nursing_specialties,Nursing_research,"Nursing research falls largely into two areas:

Quantitative ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Blog,"Personal blogs
The personal blog is an ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Blog,"subdomain in domain name.By genre
Some blogs ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Blog,"""Blogging and advertising
It is common for ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Speechwriter,"Professional speechwriter Lawrence Bernstein writes:

Some clients ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Speechwriter,"Executive speechwriter Anthony Trendl writes:

Speechwriters specialize in ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,writing_occupations,Technical_writer,"Kurt Vonnegut described technical writers as:
...trained to ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Irrigation,"New Orleans, Louisiana)
Underirrigation or irrigation giving ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Seismic_loading,"Seismic loading depends, primarily, on:

Anticipated earthquake's parameters ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Wind_engineering,"Wind engineering involves, among other topics:

Wind impact ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Mathematical_model,"ISBN 0-486-41180-X
Gary Chartrand Graphs as Mathematical Models, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Computer_network,"Important publications in computer networks
Network Communication Architecture ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Partial_discharge,"Partial Discharge Technical Articles and Papers
Measurement and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Optics,"28-32
Optics2001 – Optics library and community
Fundamental ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Telescope,"These are:

Cosmic-ray telescopes detect cosmic rays ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Spacecraft,"Life support
Spacecraft intended for human spaceflight must ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Spacecraft,"Attitude control
A Spacecraft needs an attitude control ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Spacecraft,"Communications
Spacecraft, both robotic and crewed, utilize ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Wind_farm,"Waters National Renewable Energy Laboratory
Biggest Wind Farms ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Solar_power_plants,"Solar power plants use one of two technologies:

Photovoltaic ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Aeronautics,"Hierarchical taxonomy
""Ideas in Aeronautics & ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Food_engineering,"Specific food engineering activities include:

drug/food products;
design and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Mechatronics,"CRC Press, 2005
Onwubolu, Godfrey C., ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Mechatronics,"Mechatronics Journal – Elsevier
mechatronic applications and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Construction,"For example:

In the US, construction employed ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Neural_engineering,"ISBN 978-0-8493-8174-4.CS1 maint: ref=harv
Neural Engineering ISBN ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Bioacoustics,"ISBN 0-7486-0148-1
Fletcher N.: Animal ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Lightning,"How Lightning Works at HowStuffWorks
Thunderstorms and ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Escalator,"(See above)
The longest escalator of a ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Escalator,"Other short escalators include:

Westfield Garden State ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Elevator,"National elevator standards:

Australia – AS1735
Canada – ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Wind_turbine,"Largest 1-bladed turbine
The largest single-bladed wind turbine ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Wind_turbine,"Highest-situated
Since 2013 the world's highest-situated wind turbine ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Wind_turbine,"Largest floating wind turbine
The world's largest floating wind turbine is ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Information,"{{Use 

dates|date=May 2020}}

Information can be thought of as ",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Information_theory,""", Journal of Chemical Education
IEEE Information Theory ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Computer_vision,"Keith Price's Annotated Computer Vision Bibliography
CVonline Bob ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"Configuration management
Like systems engineering, configuration management as ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"Mechatronic engineering
Mechatronic engineering, like systems engineering, is ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"Operations research
Operations research supports systems ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"Scheduling
Scheduling is one of the systems engineering ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"SEBOK.org, Systems Engineering Body of Knowledge
Shermon, D. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Systems_engineering,"INCOSE UK homepage
PPI SE Goldmine homepage
Systems Engineering ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Reliability_engineering,"Reliability engineering may in that case involve:

System ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,engineering_branches,Combat_engineer,"Equipment used by combat engineers
Basic combat engineering ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
