dominio,categoria,entita,prompt,is_prompt_missing,is_prompt_vuoto,ha_markup,ha_caratteri_controllo,ha_unicode_invisibile,ha_doppio_spazio,spazio_prima_punteggiatura,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate,ha_spazio_iniziale
profession,metalworking_occupations,Micrometer,(Those languages also use the micrometer ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Engineering_drawing,"Engineering Drawing
David A. Madsen, Karen Schertz, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Model-based_definition,"""Promoting Model-Based Definition to Establish a Complete ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,metalworking_occupations,Model-based_definition,"""Will Model-based Definition replace engineering drawings throughout ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,metalworking_occupations,Model-based_definition,"""Towards an extended model-based definition for the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,metalworking_occupations,Model-based_definition,"""Making the Case for a Model-Based Definition ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,metalworking_occupations,Trade_union,"Karl Marx described trade unions thus: ""The ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,metalworking_occupations,Trade_union,"British Trade Unions, 1945-1995
Zeitlin, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Truck_driver,A truck driver  is a person ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Mechanical_engineering,"), Bachelor of Mechanical Engineering ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Bookbinding,"ISBN 0-500-27360-X
Lewis, A. W. Basic ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Bookbinding,"""Bookbinding: Its Processes and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Corset,(The word corsetry is sometimes also ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Corset,"(If the corset is worn snugly, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Glove,"Billiards glove
Boxing gloves: a specialized padded ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Glove,"Cycling gloves
Driving gloves intended to improve ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Glove,"Eton Fives glove
Falconry glove
Fencing glove
Football – ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Glove,"Scuba diving gloves:
Cotton gloves; good abrasion, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Glove,"PPE places gloves into three categories:

Minimal ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Quilting,"""Women’s work: social relations of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Backstitch,"Threaded backstitch
Pekinese stitch, a looped interlaced ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Overlock,"Though ""serging” technically refers to overlocking ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Neckline,Also known as Carmen neckline)these are ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Interfacing,"Interfacings can be used to:
stiffen or ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,"Zippers may:

increase or decrease the size ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,"Esquire declared the zipper the ""Newest ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Zipper,Metal zippers  are the classic ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Plastic-molded zippers  are identical to ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Open-ended zippers  use a box ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Two way open-ended zippers  Instead of ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Two way closed-ended zippers  are ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Magnetic zippers  allow for one-handed ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Textile,"implants), geotextiles, agrotextiles, protective clothing ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Textile,"""Textiles as a Medium of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Yarn,Slub Effect  means a yarn ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Pin,"the bobby pin), or two strips of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,sewing_occupations,Pin,"These pins are also called ""map ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,sewing_occupations,Scissors,"Asia
In Pakistan, some believe that scissors ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Elias_Howe,"Elias Howe's Sewing Machine
		
		
Despite securing his patent, Howe ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Elias_Howe,"338–369
Elias Howe Biography by Alex I. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Juki,"Today, JUKI is  one of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Anesthesiologist,In some countries  anesthesiologists comprise ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Emergency_physician,"An emergency physician is a ""Jack of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,healthcare_occupations,Optometrist,Optometrists (also known as doctors of ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,healthcare_occupations,General_practitioner,"The two terms ""general practitioner"" and ""family ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,healthcare_occupations,Physician_Assistant,"A physician assistant  in the US/Canada, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Neonatal_Nurse_Practitioner,A neonatal nurse practitioner  is an advanced ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Physician_assistant,"A physician assistant  in the US/Canada, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Social_Worker,"–International Federation of Social Workers ""Social work ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,healthcare_occupations,Social_Worker,"–National Association of Social Workers""Social workers work ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,healthcare_occupations,Physical_Therapist,)The physical therapist professional curriculum includes content ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Early Intervention
An occupational therapist may work with ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Outpatient services
Occupational therapists might also work with ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Occupational_Therapist,"Primary care
Primary care for occupational therapists is ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Chiropractor,"""Mixer chiropractors ""mix"" diagnostic and treatment ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,healthcare_occupations,Radiographer,Radiographer) handles every examination in the ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Radiographer,"), a new advanced practice ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"in Midwifery, Bachelor of Midwifery).In British ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Education, training and regulation
The undergraduate midwifery ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Practice
Women may choose a midwife, a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"Responsibility
A midwife's responsibilities were not limited ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,computer_occupations,Data_visualization,"In this line the ""Data Visualization: Modern ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,computer_occupations,Product_manager,"), product managers manage products, their profit ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,computer_occupations,Software_design,"Software design may refer to either ""all ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,computer_occupations,Software_design,"""Software design usually involves problem solving and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,computer_occupations,Solution_architecture,"""Solution architecture alignment for logistics portfolio ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,film_and_television_occupations,Audition,"), the audition panel will be ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,film_and_television_occupations,Film_director,"2: Directors
Contemporary North American Film Directors: A ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,film_and_television_occupations,Stunt,"In 2001, the first ""World Stunt ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Artisan,"Thus,  ""artisanal"" is sometimes used ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Baker,"OOH reports that bakeries, ""especially large ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Baker,"""Baker's asthma—commonly caused by flour allergens ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Curator,"Curating.info
CRUMB – Curatorial Resource for Upstart ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Musician,"Musicians wrote to be ""...objective, while ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Singer,"Voice classification
Vocal styles: for classical singers, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Writer,"(In very earlier times, writers used ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,artistic_occupations,Art,"""Art may be characterized in terms of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Art,"– Steve Mithen
Art as ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Art,"– André Breton
Art as a ""free ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Art,(The Metropolitan Museum of Art in ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,artistic_occupations,Art,"""Anti-art is a label for art ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,artistic_occupations,Art,"But is it Art?, 1995
Catherine de ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Art,"ISBN 978-0-226-75342-3
Arthur Danto, The Abuse ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Mechanical_engineering,"), Bachelor of Mechanical Engineering ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,scientific_occupations,Mathematician,(Mathematicians are [like] a sort of ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,scientific_occupations,Mathematics,"Aristotle defined mathematics as ""the science ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Mathematics,"Some just say, ""Mathematics is what ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Mathematics,"""Several authors consider that mathematics is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Number,(See imaginary number for a ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,scientific_occupations,Number,"(2001) [1994], ""Number"",  in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Structure,"""Structure in philosophy, mathematics and ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Space,"""space""), or in the Physics of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,scientific_occupations,Calculus,"Newton called his calculus ""the science of ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Calculus,"Kouba
Donald Allen's notes on calculus
Calculus training ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Private_income,"Private income is either:

any type of income ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Science,"""Modern science is typically divided into ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Science,"Science has been described as ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Science,"Wikibooks.orgResources

Euroscience
Classification of the Sciences in ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Neuroscientist,"""Nora Volkow: Motivated Neuroscientist""  in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Clinical_pharmaceutical_scientist,"""Central Issues Relevant to Clinical Pharmaceutical Scientist ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Manned_Maneuvering_Unit,"""Assessment of the NASA Manned Maneuvering ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Chemist,"Physical Chemistry ISBN 0-19-879285-9
Atkins, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Ecologist,"Ecologists seek to explain:

Life processes, interactions, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Political_scientist,"According to Chaturvedy,

Political scientists may serve as ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Political_scientist,"Noel, Hans ""Ten Things Political Scientists Know ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,scientific_occupations,Isaac_Newton,Sir Isaac Newton  was an English ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Isaac_Newton,"""Archival material relating to Isaac ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Entertainment,"""Court entertainment often moved from being ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Entertainment,"It is ""not only entertainment, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Benshi,"""The Benshi's New Face: Defining Cinema ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Comedian,"They found that comedians scored ""significantly ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Drag_Queen,"American drag queen RuPaul once said, ""I ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Drag_Queen,"""Drag queens are sometimes called transvestites, although ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Drag_King,"""And that is what drag king has ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Drag_King,"""In recent years, some drag king performers ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Geisha,""".The English term ""geisha girl"" soon ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Geisha,"Daniel Mann
The Barbarian and the ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Geisha,"Hideo Gosha
The World of ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Geisha,"Yang Yun-ho
Memoirs of a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Kobzar,kobzari Ukrainian: кобзарі) was an itinerant ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Mime,"The field appears as follows:

MIME-Version: 1.0

According to ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Mime,"A MIME part can have:

an inline ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Mime,"Free Online PHP MIME checker
Free Online ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Musician,"Musicians wrote to be ""...objective, while ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,entertainer_occupations,Singer,"Voice classification
Vocal styles: for classical singers, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,entertainer_occupations,Writer,"(In very earlier times, writers used ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,dance_occupations,Dance_therapy,"""Dance therapy works to improve the social ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Backup_dancer,"""Snake Bites Nicki Minaj's Backup Dancer at ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Backup_dancer,"""Meet Jay-Z and Beyonce`s Incredible Backup ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Backup_dancer,"""P!nk backup dancer is from ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Dance,"Shawn concurs, stating that dance ""was ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Dance,"dance) ""is to designate movement in ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
profession,dance_occupations,Dance,"Major types of dance competitions include:

Competitive ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Close_embrace,"In partner dances, close embrace  is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Circle_dance,"Circle dance, or  chain dance, is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Circle_dance,"Central Scotland Circle Dance
Circle Dance ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Contra_dance,(See the article on contra dance ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"Sample contra dances:
Traditional - the actives do ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"Hamilton Contra Dances A Contra Dance Primer
Sharon ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Contra_dance,"""Different traditions and cultures in contra dance

Colin ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Square_dance,(Many traditional square dance calls are ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
profession,dance_occupations,Ecstatic_dance,"""The primary effect of ecstatic dance is ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Ecstatic_dance,"""The described effects of ecstatic dance include ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Folk_dance,"Dabke, a folk dance of the Levant
Domkach, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Waltz,"""The waltz, especially its closed position, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Modern_dance,"According to Treva Bedinghaus, ""Modern dancers use ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Modern_dance,"""Eleanor King, a modern dancer and choreographer, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-87127-172-9
Au, S. Ballet and Modern ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-8317-0763-1
Love, P. Modern Dance Terminology: ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Modern_dance,"ISBN 0-87127-211-3
Minton, S. Modern Dance: Body ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,dance_occupations,Postmodern_dance,"""Analytical postmodern dance was also heavily influenced by ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
