"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"profession","engineering_branches","Information","Information visualization depends on the computation ",53,6,FALSE,FALSE
"profession","engineering_branches","Information","Information security is the ongoing process ",44,6,FALSE,FALSE
"profession","engineering_branches","Information","Information analysis is the process of ",39,6,FALSE,FALSE
"profession","engineering_branches","Information","Information quality is the potential of ",40,6,FALSE,FALSE
"profession","engineering_branches","Information","Information communication represents the convergence of ",56,6,FALSE,FALSE
"profession","engineering_branches","Information","This is the informational equivalent of ",40,6,FALSE,FALSE
"profession","engineering_branches","Information","Essentially, records are information produced consciously ",58,6,FALSE,FALSE
"profession","engineering_branches","Information","The Information: A History, a Theory, ",38,6,FALSE,FALSE
"profession","engineering_branches","Information","Logan, Robert K. What is ",25,5,FALSE,FALSE
"profession","engineering_branches","Information","""The Effect of Lexicographical Information Costs ",49,6,FALSE,FALSE
"profession","engineering_branches","Information","Information Quality: The Potential of Data ",43,6,FALSE,FALSE
"profession","engineering_branches","Data","Data are characteristics or information, usually ",49,6,FALSE,FALSE
"profession","engineering_branches","Data","In a more technical sense, data ",32,6,FALSE,FALSE
"profession","engineering_branches","Data","In some popular publications, data is ",38,6,FALSE,FALSE
"profession","engineering_branches","Data","Data is employed in scientific research, ",41,6,FALSE,FALSE
"profession","engineering_branches","Data","Data is measured, collected and reported, ",42,6,FALSE,FALSE
"profession","engineering_branches","Data","Data as a general concept refers to ",36,7,FALSE,FALSE
"profession","engineering_branches","Data","Raw data is a collection of ",28,6,FALSE,FALSE
"profession","engineering_branches","Data","Raw data needs to be corrected ",31,6,FALSE,FALSE
"profession","engineering_branches","Data","Data processing commonly occurs by stages, ",43,6,FALSE,FALSE
"profession","engineering_branches","Data","Field data is raw data that ",28,6,FALSE,FALSE
"profession","engineering_branches","Data","Experimental data is data that is ",34,6,FALSE,FALSE
"profession","engineering_branches","Data","Data has been described as the ",31,6,FALSE,FALSE
"profession","engineering_branches","Data","The word ""data"" was first used ",31,6,FALSE,FALSE
"profession","engineering_branches","Data","The expression ""data processing"" was first ",43,6,FALSE,FALSE
"profession","engineering_branches","Data","Data may be used as a ",22,6,FALSE,FALSE
"profession","engineering_branches","Data","However, in everyday language, ""data"" is ",41,6,FALSE,FALSE
"profession","engineering_branches","Data","According to a common view, data ",33,6,FALSE,FALSE
"profession","engineering_branches","Data","This data may be included in ",29,6,FALSE,FALSE
"profession","engineering_branches","Data","Data is often assumed to be ",28,6,FALSE,FALSE
"profession","engineering_branches","Data","In this view, data becomes information ",39,6,FALSE,FALSE
"profession","engineering_branches","Data","These patterns in data are seen ",32,6,FALSE,FALSE
"profession","engineering_branches","Data","Marks are no longer considered data ",36,6,FALSE,FALSE
"profession","engineering_branches","Data","Some special forms of data are ",31,6,FALSE,FALSE
"profession","engineering_branches","Data","The prototypical example of metadata is ",40,6,FALSE,FALSE
"profession","engineering_branches","Data","Data analysis methodologies vary and include ",45,6,FALSE,FALSE
"profession","engineering_branches","Data","The data is thereafter ""percolated"" using ",42,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Knowledge is a familiarity, awareness, or ",42,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Knowledge can refer to a theoretical ",37,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","In philosophy, the study of knowledge ",38,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","However, several definitions of knowledge and ",46,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Knowledge acquisition involves complex cognitive processes: ",60,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","The definition of knowledge is a ",33,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","He saw knowledge as a case ",27,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Following this idea, ""knowledge"" has been ",42,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Classical early modern theories of knowledge, ",46,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Situational knowledge is often embedded in ",43,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","This integration of situational knowledge is ",45,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","His famous aphorism, ""knowledge is power"", ",43,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","For biologists, knowledge must be usefully ",43,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","The knowledge must constitute some sort of ",43,7,FALSE,FALSE
"profession","engineering_branches","Knowledge","knowledge sharing is a major part of ",37,7,FALSE,FALSE
"profession","engineering_branches","Knowledge","Paroksh Gyan is secondhand knowledge: knowledge ",48,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Pratyaksh Gyan is the knowledge borne ",38,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","In Islam, knowledge is given great ",35,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","The Qur'an asserts that knowledge comes ",40,6,FALSE,FALSE
"profession","engineering_branches","Knowledge","Religious knowledge itself may be broken down into ",51,8,FALSE,FALSE
"profession","engineering_branches","Knowledge","Knowledge at the Indiana Philosophy Ontology ",45,6,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine learning is the study of computer ",42,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine learning algorithms build a mathematical model ",55,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine learning algorithms are used in a ",42,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine learning is closely related to computational ",53,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","A representative book of the machine learning ",46,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Data mining uses many machine learning methods, ",48,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","The computational analysis of machine learning algorithms ",58,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","In machine learning, the environment is typically ",50,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Rule-based machine learning approaches include learning classifier ",67,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","In machine learning, genetic algorithms were used ",50,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Conversely, machine learning techniques have been used ",55,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Usually, when training a machine learning model, ",49,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","For example, Gboard uses federated machine learning ",52,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Attempts to use machine learning in healthcare ",47,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","A machine learning system trained on current ",45,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","When trained on man-made data, machine learning ",48,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine learning systems used for criminal risk ",48,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Concern for fairness in machine learning, that ",47,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","There is huge potential for machine learning ",45,7,FALSE,FALSE
"profession","engineering_branches","Machine_learning","Machine Learning Crash Course by ",33,5,FALSE,FALSE
"profession","engineering_branches","Data_science","Data science is an inter-disciplinary field that ",49,7,FALSE,FALSE
"profession","engineering_branches","Data_science","Data science is related to data mining, ",40,7,FALSE,FALSE
"profession","engineering_branches","Data_science","Data science is a ""concept to unify ",36,7,FALSE,FALSE
"profession","engineering_branches","Data_science","Others argue that data science is distinct from ",48,8,FALSE,FALSE
"profession","engineering_branches","Data_science","In contrast, data science deals with quantitative ",50,7,FALSE,FALSE
"profession","engineering_branches","Data_science","He describes data science as an applied ",40,7,FALSE,FALSE
"profession","engineering_branches","Data_science","""Data science"" became more widely used in ",42,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","In computer science, artificial intelligence, sometimes called ",63,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Colloquially, the term ""artificial intelligence"" is often ",58,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial intelligence was founded as an academic ",51,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Modern artificial intelligence techniques are pervasive and ",60,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Another study is using artificial intelligence to ",50,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","IBM has created its own artificial intelligence ",48,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Banks use artificial intelligence systems today to ",51,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial intelligence and Natural Language Processing has ",60,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial intelligence paired with facial recognition systems ",63,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","An artificial intelligence has also competed in ",48,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","The main military applications of Artificial Intelligence ",58,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial Intelligence technologies enable coordination of sensors ",68,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Many artificial intelligence researchers seek to distance ",58,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Hotel services backed by Artificial Intelligence are ",53,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","The development of full artificial intelligence could ",54,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Once humans develop artificial intelligence, it will ",53,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Musk also funds companies developing artificial intelligence ",61,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Support for artificial intelligence is higher among ",52,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Edward Fredkin argues that ""artificial intelligence is ",55,7,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial Intelligence and Ex Machina, as well as ",51,8,FALSE,FALSE
"profession","engineering_branches","Artificial_intelligence","Artificial Intelligence, BBC Radio 4 discussion with ",53,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Control theory deals with the control of ",41,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Control theory is a subfield of mathematics, ",45,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Control theory dates from the 19th century, ",44,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Control theory was further advanced by Edward ",46,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Although a major application of control theory ",47,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","By World War II, control theory was ",36,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Nonlinear control theory – This covers a ",41,7,FALSE,TRUE
"profession","engineering_branches","Control_theory","Other ""classical"" control theory specifications regard the ",59,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","In control theory it is sometimes possible ",43,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","Control theory has also been used to ",37,7,FALSE,FALSE
"profession","engineering_branches","Control_theory","""Modern Control Theory – A historical ",38,6,FALSE,TRUE
"profession","engineering_branches","Control_theory","Mathematical Control Theory: Deterministic Finite Dimensional ",62,6,FALSE,FALSE
"profession","engineering_branches","Signal_processing","Signal processing is an electrical engineering subfield ",56,7,FALSE,FALSE
"profession","engineering_branches","Signal_processing","Signal processing techniques can be used to ",44,7,FALSE,FALSE
"profession","engineering_branches","Signal_processing","The methods of signal processing include time ",46,7,FALSE,FALSE
"profession","engineering_branches","Signal_processing","Analog discrete-time signal processing is a technology ",55,7,FALSE,FALSE
"profession","engineering_branches","Signal_processing","The concept of discrete-time signal processing also ",52,7,FALSE,FALSE
"profession","engineering_branches","Signal_processing","Genomics, Genomic signal processingIn communication systems, signal processing ",79,8,FALSE,FALSE
"profession","engineering_branches","Signal_processing","Kainam Thomas Wong [1]: Statistical Signal Processing ",54,7,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication is the exchange of signs, ",44,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication occurs when the exchange of ",46,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Overall though, a basic telecommunication system ",49,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Sometimes, telecommunication systems are ""duplex"" with ",55,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication over fixed lines is called ",45,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication through radio broadcasts is called ",53,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","In 2008, estimates placed the telecommunication ",48,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication has also transformed the way ",47,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Telecommunication has had an equally significant impact on ",59,8,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Given this growth, telecommunications play an ",46,6,FALSE,FALSE
"profession","engineering_branches","Telecommunication","Dot-Dash to Dot.Com: How Modern Telecommunications ",51,6,FALSE,FALSE
"profession","engineering_branches","Image_processing","In computer science, digital image processing is ",49,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","The purpose of early image processing was ",42,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","In image processing, the input is a ",36,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","Common image processing include image enhancement, restoration, ",64,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","They used image processing techniques such as ",46,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","Later, more complex image processing was performed ",51,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","Digital image processing technology for medical applications ",61,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","Fundamentals of Digital Image Processing: A Practical Approach ",63,8,FALSE,FALSE
"profession","engineering_branches","Image_processing","Digital Image Processing: An Algorithmic Approach Using ",56,7,FALSE,FALSE
"profession","engineering_branches","Image_processing","Dictionary of Computer Vision and Image ",40,6,FALSE,FALSE
"profession","engineering_branches","Image_processing","Image Processing, Analysis, and Machine ",40,5,FALSE,FALSE
"profession","engineering_branches","Image_processing","IPRG Open group related to image processing ",44,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory studies the quantification, storage, and ",60,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Important sub-fields of information theory include source ",58,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Applications of fundamental topics of information theory ",57,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory is used in information retrieval, ",53,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","A key measure in information theory is ",39,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Some other important measures in information theory ",52,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory is a broad and deep ",39,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","A third class of information theory codes ",42,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Much of the mathematics behind information theory ",50,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory often concerns itself with measures ",55,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","This subset of information theory is called ",44,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Network information theory refers to these multi-agent ",55,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory leads us to believe it ",42,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Information theory and digital signal processing offer ",55,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","Nauta defined semiotic information theory as the ",49,7,FALSE,FALSE
"profession","engineering_branches","Information_theory","""Concepts from information theory such as redundancy ",53,7,FALSE,FALSE
"profession","engineering_branches","Information_theory",""", Journal of Chemical Education
IEEE Information Theory ",57,8,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision is an interdisciplinary scientific field ",57,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","The technological discipline of computer vision seeks to ",57,8,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Sub-domains of computer vision include scene reconstruction, ",61,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","""Computer vision is concerned with the automatic ",49,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","As a scientific discipline, computer vision is ",47,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","As a technological discipline, computer vision seeks to ",56,8,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Artificial intelligence and computer vision share other ",56,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Consequently, computer vision is sometimes seen as ",51,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Most computer vision systems rely on image ",43,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Some strands of computer vision research are ",45,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision, on the other hand, studies ",44,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Interdisciplinary exchange between biological and computer vision ",66,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","For example, many methods in computer vision ",45,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision is also used in fashion ",40,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision includes 3D analysis from 2D ",45,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision often relies on more or less ",45,8,FALSE,FALSE
"profession","engineering_branches","Computer_vision","The computer vision and machine vision fields ",46,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision covers the core technology of ",46,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Examples of applications of computer vision include ",52,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Applications of computer vision in the medical ",47,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Fully autonomous vehicles typically use computer vision ",56,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Some examples of typical computer vision tasks ",47,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer vision tasks include methods for acquiring, ",53,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","The specific implementation of a computer vision ",49,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Pre-processing – Before a computer vision method ",49,7,FALSE,TRUE
"profession","engineering_branches","Computer_vision","Most computer vision systems use visible-light cameras ",55,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","A few computer vision systems use image-acquisition ",52,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Three-Dimensional Computer Vision, A Geometric ",47,5,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer Vision – Three-Dimensional Data from ",46,6,FALSE,TRUE
"profession","engineering_branches","Computer_vision","Introductory Techniques for 3-D Computer ",41,5,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Multiple View Geometry in Computer ",35,5,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Dictionary of Computer Vision and Image ",40,6,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Handbook of Mathematical Models in Computer ",44,6,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer Vision – Principles and ",33,5,FALSE,TRUE
"profession","engineering_branches","Computer_vision","Algorithms for Image Processing and Computer ",45,6,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Computer Vision Online News, source code, datasets ",51,7,FALSE,FALSE
"profession","engineering_branches","Computer_vision","Keith Price's Annotated Computer Vision Bibliography
CVonline Bob ",66,8,FALSE,FALSE
"profession","engineering_branches","Computer_vision","British Machine Vision Association Supporting computer vision ",62,7,FALSE,FALSE
"profession","engineering_branches","Natural_language_processing","Natural language processing is a subfield of linguistics, ",58,8,FALSE,FALSE
"profession","engineering_branches","Natural_language_processing","Challenges in natural language processing frequently involve speech ",68,8,FALSE,FALSE
"profession","engineering_branches","Natural_language_processing","Some notably successful natural language processing systems developed ",70,8,FALSE,FALSE
"profession","engineering_branches","Natural_language_processing","Up to the 1980s, most natural language processing ",50,8,FALSE,FALSE
"profession","engineering_branches","Natural_language_processing","Though natural language processing tasks are closely intertwined, ",66,8,FALSE,FALSE
"profession","engineering_branches","Medical_image_computing","Medical image computing is an interdisciplinary field at ",57,8,FALSE,FALSE
"profession","engineering_branches","Autonomous_robotics","Autonomous robotics is usually considered to be ",48,7,FALSE,FALSE
"profession","engineering_branches","Mobile_robotics","Mobile robotics is usually considered to be ",44,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Industrial engineering is an engineering profession that ",57,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Depending on the sub-specialties involved, industrial engineering ",66,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","The first doctoral degree in industrial engineering ",52,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","The American Institute of Industrial Engineering was ",53,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Also, Industrial engineering considers the human factor ",56,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","""""Industrial Engineering is the branch of Engineering ",54,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Industrial Engineering is different in that it ",47,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","In fact, the ""Industrial"" in Industrial engineering ",52,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Industrial engineering elective courses typically cover more ",61,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Examples of where industrial engineering might be ",50,7,FALSE,FALSE
"profession","engineering_branches","Industrial_engineering","Handbook of industrial engineering: Technology and operations ",62,7,FALSE,FALSE
"profession","engineering_branches","Component_engineering","Component engineering is an engineering discipline primarily ",61,7,FALSE,FALSE
"profession","engineering_branches","Component_engineering","Component engineering can also refer to the ",44,7,FALSE,FALSE
"profession","engineering_branches","Component_engineering","Component engineering also involves product lifecycle management, ",66,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering is an interdisciplinary field of ",53,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","At its core, systems engineering utilizes systems ",50,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering deals with work-processes, optimization methods, ",69,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering ensures that all likely aspects of ",55,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","The systems engineering process is a discovery ",47,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","The systems engineering process must begin by ",46,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","The continuing evolution of systems engineering comprises ",58,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","The aim of education in systems engineering ",44,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","As an approach, systems engineering is ",39,6,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering, as originally conceived, falls within ",59,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","""Systems engineering"", in this sense of the ",44,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Traditional systems engineering was seen as a ",46,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","More recently, systems engineering has evolved to ",50,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","(2) Enterprise Systems Engineering pertains to the ",51,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","(3) Service Systems Engineering has to ",39,6,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","claim that the systems engineering process can ",47,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering encourages the use of tools ",48,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Undergraduate university programs explicitly in systems engineering ",68,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","INCOSE, in collaboration with the Systems Engineering ",54,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Education in systems engineering can be taken ",46,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Domain-centric programs offer systems engineering as an ",56,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","DAU Systems Engineering Fundamentals: ""an integrated composite ",63,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","INCOSE Systems Engineering Handbook: ""homogeneous entity that ",62,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","NASA Systems Engineering Handbook: ""(1) The combination of ",59,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Furthermore, key to successful systems engineering activities ",62,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Configuration management
Like systems engineering, configuration management as ",79,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems engineering principles are applied in the ",50,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Mechatronic engineering
Mechatronic engineering, like systems engineering, is ",78,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Operations research
Operations research supports systems ",57,6,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Basically, proposal engineering uses the ""systems engineering ",62,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Systems Engineering has Risk Management define, tailor, ",56,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Scheduling
Scheduling is one of the systems engineering ",56,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","), Modeling and Simulation-Based Systems Engineering Handbook, ",63,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","Hitchins, D. World Class Systems Engineering at ",48,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","NASA NASA Systems Engineering Processes and Requirements ",57,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","SEBOK.org, Systems Engineering Body of Knowledge
Shermon, D. ",61,8,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","US Air Force, SMC Systems Engineering Primer ",45,7,FALSE,FALSE
"profession","engineering_branches","Systems_engineering","INCOSE UK homepage
PPI SE Goldmine homepage
Systems Engineering ",64,9,FALSE,FALSE
"profession","engineering_branches","Construction_engineering","Construction engineering is a professional discipline that ",59,7,FALSE,FALSE
"profession","engineering_branches","Construction_engineering","In most cases construction engineering graduates look ",54,7,FALSE,FALSE
"profession","engineering_branches","Safety_engineering","Safety engineering is an engineering discipline which ",54,7,FALSE,FALSE
"profession","engineering_branches","Safety_engineering","Safety engineering assures that a life-critical system ",55,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering is a sub-discipline of systems ",55,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering deals with the prediction, prevention ",62,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering can be achieved through process ",56,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering relates closely to safety engineering ",62,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering focuses on costs of failure ",52,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","The development of reliability engineering was ",47,6,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","A main application for reliability engineering in ",50,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering was now changing as it ",47,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering may in that case involve:

System ",58,8,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering ensures that components and materials ",62,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering is used to design a ",44,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Traditionally, reliability engineering focuses on critical hardware ",68,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Software reliability engineering must take this into ",53,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Software reliability engineering relies heavily on a ",53,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering is concerned with overall minimisation ",63,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Basic reliability engineering covers all failures, including ",61,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Reliability engineering is a specialty part of ",47,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","In contrast with Six Sigma, reliability engineering ",52,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Furthermore, reliability engineering uses system-level solutions, like ",71,7,FALSE,FALSE
