id_riga_originale,dominio,categoria,entita,tipo_newline,n_newline,posizioni_newline,prompt,prompt_visibile,prompt_candidato_whitespace
7339,race,European_Americans,George_Lucas,interno_singolo,1,22,"George Lucas on IMDb 
George Lucas at ",George Lucas on IMDb \\nGeorge Lucas at ,George Lucas on IMDb George Lucas at
7459,race,European_Americans,Karen_Black,interno_singolo,1,24,"Karen Black at AllMovie
Works by or about Karen ",Karen Black at AllMovie\\nWorks by or about Karen ,Karen Black at AllMovie Works by or about Karen
7474,race,European_Americans,Dana_Carvey,interno_singolo,1,25,"Dana Carvey at Emmys.com
""WTF Podcast, Episode ","Dana Carvey at Emmys.com\\n""WTF Podcast, Episode ","Dana Carvey at Emmys.com ""WTF Podcast, Episode"
7477,race,European_Americans,Carol_Channing,interno_singolo,1,7,"(2004)
Carol Channing: The First Eighty Years ",(2004)\\nCarol Channing: The First Eighty Years ,(2004) Carol Channing: The First Eighty Years
7483,race,European_Americans,Doris_Day,interno_singolo,1,41,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris ","Hawthorne Publishing, ISBN 9780978716738\\nBraun, Eric, Doris ","Hawthorne Publishing, ISBN 9780978716738 Braun, Eric, Doris"
7486,race,European_Americans,James_Dean,interno_singolo,1,38,"Forever James Dean, Warner Home Video
James Dean: ","Forever James Dean, Warner Home Video\\nJames Dean: ","Forever James Dean, Warner Home Video James Dean:"
7524,race,European_Americans,Tab_Hunter,interno_singolo,1,19,"Tab Hunter on IMDb
Tab Hunter at the ",Tab Hunter on IMDb\\nTab Hunter at the ,Tab Hunter on IMDb Tab Hunter at the
7526,race,European_Americans,Emil_Jannings,interno_singolo,1,7,"136–45
Emil Jannings: Theater, Film – Das ","136–45\\nEmil Jannings: Theater, Film – Das ","136–45 Emil Jannings: Theater, Film – Das"
7527,race,European_Americans,Emil_Jannings,interno_singolo,1,13,"(posthumous)
Herbert Ihering: Emil Jannings: Baumeister seines ",(posthumous)\\nHerbert Ihering: Emil Jannings: Baumeister seines ,(posthumous) Herbert Ihering: Emil Jannings: Baumeister seines
7578,race,European_Americans,Isabella_Rossellini,interno_singolo,1,28,"Isabella Rossellini on IMDb
Isabella Rossellini at the ",Isabella Rossellini on IMDb\\nIsabella Rossellini at the ,Isabella Rossellini on IMDb Isabella Rossellini at the
7603,race,European_Americans,Johnny_Weissmuller,interno_singolo,1,35,"Johnny Weissmuller at Find a Grave
Johnny ",Johnny Weissmuller at Find a Grave\\nJohnny ,Johnny Weissmuller at Find a Grave Johnny
7672,race,European_Americans,George_Antheil,interno_singolo,1,19,"Dolce – espressivo
Giuseppe Galante - George ",Dolce – espressivo\\nGiuseppe Galante - George ,Dolce – espressivo Giuseppe Galante - George
7673,race,European_Americans,George_Antheil,interno_singolo,1,17,"Scherzo – Vivace
Giuseppe Galante - George ",Scherzo – Vivace\\nGiuseppe Galante - George ,Scherzo – Vivace Giuseppe Galante - George
7677,race,European_Americans,Bix_Beiderbecke,interno_singolo,1,33,"Bix Beiderbecke Memorial Society
All That Jazz: ",Bix Beiderbecke Memorial Society\\nAll That Jazz: ,Bix Beiderbecke Memorial Society All That Jazz:
7687,race,European_Americans,Hugo_Friedhofer,interno_singolo,1,35,"Hugo Friedhofer unofficial website
The Best Years of ",Hugo Friedhofer unofficial website\\nThe Best Years of ,Hugo Friedhofer unofficial website The Best Years of
7772,race,European_Americans,Jaan_Patterson,interno_singolo,1,45,"Das Buch der Vorgeschichten ""Jaan Patterson""
Peculiar ","Das Buch der Vorgeschichten ""Jaan Patterson""\\nPeculiar ","Das Buch der Vorgeschichten ""Jaan Patterson"" Peculiar"
7796,race,European_Americans,Pete_Seeger,interno_singolo,1,14,"Audio Version
Dunaway, David K. Pete Seeger: How ","Audio Version\\nDunaway, David K. Pete Seeger: How ","Audio Version Dunaway, David K. Pete Seeger: How"
7800,race,European_Americans,Pete_Seeger,interno_singolo,1,20,"ISBN 978-0802738127
Renehan, Edward, Pete Seeger vs. the ","ISBN 978-0802738127\\nRenehan, Edward, Pete Seeger vs. the ","ISBN 978-0802738127 Renehan, Edward, Pete Seeger vs. the"
7801,race,European_Americans,Pete_Seeger,interno_singolo,1,20,"ISBN 978-0615998138
Seeger, Pete, Pete Seeger: In ","ISBN 978-0615998138\\nSeeger, Pete, Pete Seeger: In ","ISBN 978-0615998138 Seeger, Pete, Pete Seeger: In"
7802,race,European_Americans,Pete_Seeger,interno_singolo,1,20,"ISBN 978-1612052182
Seeger, Pete, The Pete Seeger ","ISBN 978-1612052182\\nSeeger, Pete, The Pete Seeger ","ISBN 978-1612052182 Seeger, Pete, The Pete Seeger"
7805,race,European_Americans,Pete_Seeger,interno_singolo,1,93,"[chriscomerradio.com/pete_seeger/pete_seeger12-31-1996.htm Pete Seeger Radio Interview 1996]
""Interview ","[chriscomerradio.com/pete_seeger/pete_seeger12-31-1996.htm Pete Seeger Radio Interview 1996]\\n""Interview ","[chriscomerradio.com/pete_seeger/pete_seeger12-31-1996.htm Pete Seeger Radio Interview 1996] ""Interview"
7808,race,European_Americans,Frederick_Stock,interno_singolo,1,17,"Frederick Stock)
Ludwig van Beethoven: Piano Concerti ",Frederick Stock)\\nLudwig van Beethoven: Piano Concerti ,Frederick Stock) Ludwig van Beethoven: Piano Concerti
7810,race,European_Americans,Kurt_Weill,interno_singolo,1,21,"Patricia O'Callaghan
The Unknown Kurt Weill – Teresa ",Patricia O'Callaghan\\nThe Unknown Kurt Weill – Teresa ,Patricia O'Callaghan The Unknown Kurt Weill – Teresa
7812,race,European_Americans,Kurt_Weill,interno_singolo,1,17,"(Painted Smiles)
An Evening of Kurt Weill, starring ","(Painted Smiles)\\nAn Evening of Kurt Weill, starring ","(Painted Smiles) An Evening of Kurt Weill, starring"
7825,race,European_Americans,Lawrence_Welk,interno_singolo,1,45,"database of Lawrence Welk Music Arrangements
Lawrence Welk's ",database of Lawrence Welk Music Arrangements\\nLawrence Welk's ,database of Lawrence Welk Music Arrangements Lawrence Welk's
7833,race,European_Americans,Ray_Harryhausen,interno_singolo,1,40,"10, ""Ray Harryhausen"" by Richard Meyers
Starlog ","10, ""Ray Harryhausen"" by Richard Meyers\\nStarlog ","10, ""Ray Harryhausen"" by Richard Meyers Starlog"
7871,race,European_Americans,Nicole_Brown_Simpson,interno_singolo,1,37,"Nicole Brown Simpson at Find a Grave
Nicole Brown Simpson ",Nicole Brown Simpson at Find a Grave\\nNicole Brown Simpson ,Nicole Brown Simpson at Find a Grave Nicole Brown Simpson
7893,race,European_Americans,George_Atzerodt,interno_singolo,1,33,"Dr. Samuel A. Mudd Research Site
George Atzerodt ",Dr. Samuel A. Mudd Research Site\\nGeorge Atzerodt ,Dr. Samuel A. Mudd Research Site George Atzerodt
7902,race,European_Americans,Warren_E._Burger,interno_singolo,1,53,"Warren E. Burger at Supreme Court Historical Society
Supreme Court ",Warren E. Burger at Supreme Court Historical Society\\nSupreme Court ,Warren E. Burger at Supreme Court Historical Society Supreme Court
7915,race,European_Americans,Friedrich_Hecker,interno_singolo,1,32,"Gruch, 1998 ISBN 3-931395-08-1)
Friedrich Hecker und ","Gruch, 1998 ISBN 3-931395-08-1)\\nFriedrich Hecker und ","Gruch, 1998 ISBN 3-931395-08-1) Friedrich Hecker und"
7917,race,European_Americans,Michael_Hillegas,interno_singolo,1,44,"1907-1922 Michael Hillegas gold certificate
Michael Hillegas ",1907-1922 Michael Hillegas gold certificate\\nMichael Hillegas ,1907-1922 Michael Hillegas gold certificate Michael Hillegas
7922,race,European_Americans,J._Edgar_Hoover,interno_singolo,1,46,"Works by J. Edgar Hoover at Project Gutenberg
Works ",Works by J. Edgar Hoover at Project Gutenberg\\nWorks ,Works by J. Edgar Hoover at Project Gutenberg Works
7923,race,European_Americans,J._Edgar_Hoover,interno_singolo,1,24,"J. Edgar Hoover on IMDb
Appearances on ",J. Edgar Hoover on IMDb\\nAppearances on ,J. Edgar Hoover on IMDb Appearances on
7939,race,European_Americans,Arthur_M._Schlesinger_Jr.,interno_singolo,1,8,"(p. 14)
Sue Saunders, Arthur M. Schlesinger Jr. John F. ","(p. 14)\\nSue Saunders, Arthur M. Schlesinger Jr. John F. ","(p. 14) Sue Saunders, Arthur M. Schlesinger Jr. John F."
7946,race,European_Americans,Carl_Schurz,interno_singolo,1,43,"Fuess, Claude Moore Carl Schurz, Reformer,
Nagel, ","Fuess, Claude Moore Carl Schurz, Reformer,\\nNagel, ","Fuess, Claude Moore Carl Schurz, Reformer, Nagel,"
7950,race,European_Americans,Carl_Schurz,interno_singolo,1,24,"Retrieved on 2008-08-12
Works by Carl Schurz at ",Retrieved on 2008-08-12\\nWorks by Carl Schurz at ,Retrieved on 2008-08-12 Works by Carl Schurz at
7982,race,European_Americans,John_Peter_Zenger,interno_singolo,1,43,"Works by John Peter Zenger at Open Library
John Peter Zenger ",Works by John Peter Zenger at Open Library\\nJohn Peter Zenger ,Works by John Peter Zenger at Open Library John Peter Zenger
7999,race,European_Americans,Nicholas_Herkimer,interno_singolo,1,31,"Chicago: F. E. Compton and Co.
Nicholas ",Chicago: F. E. Compton and Co.\\nNicholas ,Chicago: F. E. Compton and Co. Nicholas
8027,race,European_Americans,Franz_Sigel,interno_singolo,1,41,"New York: Dodd, Mead.CS1 maint: ref=harv
""Franz ","New York: Dodd, Mead.CS1 maint: ref=harv\\n""Franz ","New York: Dodd, Mead.CS1 maint: ref=harv ""Franz"
8028,race,European_Americans,Franz_Sigel,interno_singolo,1,28,"Franz Sigel at Find a Grave
Guide to ",Franz Sigel at Find a Grave\\nGuide to ,Franz Sigel at Find a Grave Guide to
8065,race,European_Americans,Herbert_Marcuse,interno_singolo,1,35,"Douglas Kellner, ""Herbert Marcuse""
Bernard Stiegler, ""Spirit, ","Douglas Kellner, ""Herbert Marcuse""\\nBernard Stiegler, ""Spirit, ","Douglas Kellner, ""Herbert Marcuse"" Bernard Stiegler, ""Spirit,"
8074,race,European_Americans,Henry_Kissinger,interno_singolo,1,20,"ISBN 978-1627794497
Groth, Alexander J, Henry Kissinger and ","ISBN 978-1627794497\\nGroth, Alexander J, Henry Kissinger and ","ISBN 978-1627794497 Groth, Alexander J, Henry Kissinger and"
8102,race,European_Americans,Timothy_Geithner,interno_singolo,1,22,"Appearances on C-SPAN
Timothy Geithner   on ",Appearances on C-SPAN\\nTimothy Geithner   on ,Appearances on C-SPAN Timothy Geithner on
8116,race,European_Americans,Herbert_Hoover,interno_singolo,1,25,"Herbert Hoover at Curlie
Herbert Hoover on IMDb ",Herbert Hoover at Curlie\\nHerbert Hoover on IMDb ,Herbert Hoover at Curlie Herbert Hoover on IMDb
8123,race,European_Americans,Matt_Koehl,interno_singolo,1,36,"transcript of remarks by Matt Koehl
Populism And Socialism In ",transcript of remarks by Matt Koehl\\nPopulism And Socialism In ,transcript of remarks by Matt Koehl Populism And Socialism In
8140,race,European_Americans,Horace_Porter,interno_singolo,1,36,"Together, they were the parents of:
Horace Porter ","Together, they were the parents of:\\nHorace Porter ","Together, they were the parents of: Horace Porter"
8152,race,European_Americans,Donald_Rumsfeld,interno_singolo,1,22,"Appearances on C-SPAN
Donald Rumsfeld collected news and commentary ",Appearances on C-SPAN\\nDonald Rumsfeld collected news and commentary ,Appearances on C-SPAN Donald Rumsfeld collected news and commentary
8158,race,European_Americans,Steve_Schmidt,interno_singolo,1,16,"Washington Post
Steve Schmidt: Renowned Political Strategist and ",Washington Post\\nSteve Schmidt: Renowned Political Strategist and ,Washington Post Steve Schmidt: Renowned Political Strategist and
8162,race,European_Americans,Eunice_Kennedy_Shriver,interno_singolo,1,58,"""Eunice Kennedy Shriver"", obituary at The Daily Telegraph
""Special ","""Eunice Kennedy Shriver"", obituary at The Daily Telegraph\\n""Special ","""Eunice Kennedy Shriver"", obituary at The Daily Telegraph ""Special"
8180,race,European_Americans,Donald_Trump,interno_singolo,1,35,"Donald Trump appearances on C-SPAN
Donald Trump on ",Donald Trump appearances on C-SPAN\\nDonald Trump on ,Donald Trump appearances on C-SPAN Donald Trump on
8184,race,European_Americans,Robert_F._Wagner,interno_singolo,1,33,"Robert F. Wagner at Find a Grave
Robert F. Wagner ",Robert F. Wagner at Find a Grave\\nRobert F. Wagner ,Robert F. Wagner at Find a Grave Robert F. Wagner
8200,race,European_Americans,George_J._Geis,interno_singolo,1,29,"The Reverend George J. Geis 
was an American ",The Reverend George J. Geis \\nwas an American ,The Reverend George J. Geis was an American
8226,race,European_Americans,Francis_Xavier_Seelos,interno_singolo,1,56,"Church where Blessed Francis Xavier Seelos was baptised
American ",Church where Blessed Francis Xavier Seelos was baptised\\nAmerican ,Church where Blessed Francis Xavier Seelos was baptised American
8245,race,European_Americans,Paul_Tillich,interno_singolo,1,114,"),(1000 ex., Citations: https://scholar.google.ro/scholar?cites=15690573237942622546&as_sdt=2005&sciodt=0,5&hl=ro
Paul Tillich:Curajul de ","),(1000 ex., Citations: https://scholar.google.ro/scholar?cites=15690573237942622546&as_sdt=2005&sciodt=0,5&hl=ro\\nPaul Tillich:Curajul de ","),(1000 ex., Citations: https://scholar.google.ro/scholar?cites=15690573237942622546&as_sdt=2005&sciodt=0,5&hl=ro Paul Tillich:Curajul de"
8247,race,European_Americans,Paul_Tillich,interno_singolo,1,18,"Papers, 1896–1976
Works by or about Paul Tillich at ","Papers, 1896–1976\\nWorks by or about Paul Tillich at ","Papers, 1896–1976 Works by or about Paul Tillich at"
8269,race,European_Americans,Franz_Boas,interno_singolo,1,33,"Franz Boas at Minden, Westphalia
Franz Boas Papers ","Franz Boas at Minden, Westphalia\\nFranz Boas Papers ","Franz Boas at Minden, Westphalia Franz Boas Papers"
8301,race,European_Americans,Katherine_Esau,interno_singolo,1,27,"(2006), ISBN 0-470-04737-2
O'Hern, Elizabeth Moot ""Katherine ","(2006), ISBN 0-470-04737-2\\nO'Hern, Elizabeth Moot ""Katherine ","(2006), ISBN 0-470-04737-2 O'Hern, Elizabeth Moot ""Katherine"
8316,race,European_Americans,Karen_Horney,interno_singolo,1,19,"ISBN 0-393-00686-7
The Collected Works of Karen ",ISBN 0-393-00686-7\\nThe Collected Works of Karen ,ISBN 0-393-00686-7 The Collected Works of Karen
8317,race,European_Americans,Karen_Horney,interno_singolo,1,19,"ISBN 1-199-36635-8
The Adolescent Diaries of Karen ",ISBN 1-199-36635-8\\nThe Adolescent Diaries of Karen ,ISBN 1-199-36635-8 The Adolescent Diaries of Karen
8318,race,European_Americans,Karen_Horney,interno_singolo,1,19,"ISBN 0-300-07527-8
The Unknown Karen Horney: Essays ",ISBN 0-300-07527-8\\nThe Unknown Karen Horney: Essays ,ISBN 0-300-07527-8 The Unknown Karen Horney: Essays
8321,race,European_Americans,Karen_Horney,interno_singolo,1,19,"ISBN 0-201-15573-7
Rubins, Jack L. Karen Horney: ","ISBN 0-201-15573-7\\nRubins, Jack L. Karen Horney: ","ISBN 0-201-15573-7 Rubins, Jack L. Karen Horney:"
8323,race,European_Americans,Karen_Horney,interno_singolo,1,13,"KAREN HORNEY
The same article in PDF ",KAREN HORNEY\\nThe same article in PDF ,KAREN HORNEY The same article in PDF
8328,race,European_Americans,Donald_Knuth,interno_singolo,1,50,"Donald Knuth at the Mathematics Genealogy Project
O'Connor, ","Donald Knuth at the Mathematics Genealogy Project\\nO'Connor, ","Donald Knuth at the Mathematics Genealogy Project O'Connor,"
8337,race,European_Americans,Jacques_Loeb,interno_singolo,1,17,"Loeb Family Tree
Jacques Loeb at the Jewish ",Loeb Family Tree\\nJacques Loeb at the Jewish ,Loeb Family Tree Jacques Loeb at the Jewish
8340,race,European_Americans,Ottmar_Mergenthaler,interno_singolo,1,8,"393–432
Ottmar Mergenthaler at 159 West Lanvale ",393–432\\nOttmar Mergenthaler at 159 West Lanvale ,393–432 Ottmar Mergenthaler at 159 West Lanvale
8373,race,European_Americans,Adam_Steltzner,interno_singolo,1,26,"Adam Steltzner at Twitter
Adam Steltzner at ",Adam Steltzner at Twitter\\nAdam Steltzner at ,Adam Steltzner at Twitter Adam Steltzner at
8378,race,European_Americans,Otto_Stern,interno_singolo,1,29,"Otto Stern on Nobelprize.org
Stern's publication on his ",Otto Stern on Nobelprize.org\\nStern's publication on his ,Otto Stern on Nobelprize.org Stern's publication on his
8386,race,European_Americans,Louis_Wirth,interno_singolo,1,99,"http://www.eifelzeitung.de/redaktion/kinder-der-eifel/louis-wirth-amerikanischer-soziologe-134873/
Salerno, Roger Allen: Louis Wirth: A ","http://www.eifelzeitung.de/redaktion/kinder-der-eifel/louis-wirth-amerikanischer-soziologe-134873/\\nSalerno, Roger Allen: Louis Wirth: A ","http://www.eifelzeitung.de/redaktion/kinder-der-eifel/louis-wirth-amerikanischer-soziologe-134873/ Salerno, Roger Allen: Louis Wirth: A"
8389,race,European_Americans,Albert_Wohlstetter,interno_singolo,1,22,"Appearances on C-SPAN
Albert Wohlstetter at Find a ",Appearances on C-SPAN\\nAlbert Wohlstetter at Find a ,Appearances on C-SPAN Albert Wohlstetter at Find a
8571,race,European_Americans,Helene_Mayer,interno_singolo,1,19,"Jews in Sports bio
Helene Mayer at ",Jews in Sports bio\\nHelene Mayer at ,Jews in Sports bio Helene Mayer at
8572,race,European_Americans,Kimmie_Meissner,interno_singolo,1,15,"Figure Skating
Kimmie Meissner at the International ",Figure Skating\\nKimmie Meissner at the International ,Figure Skating Kimmie Meissner at the International
8577,race,European_Americans,Lindsey_Vonn,interno_singolo,1,16,"Ski & Snowboard
Lindsey Vonn at Ski-DB ",Ski & Snowboard\\nLindsey Vonn at Ski-DB ,Ski & Snowboard Lindsey Vonn at Ski-DB
8604,race,European_Americans,Thomas_Eakins,interno_singolo,1,19,"ISBN 0-674-88490-6
Homer, William Innes: Thomas Eakins: ","ISBN 0-674-88490-6\\nHomer, William Innes: Thomas Eakins: ","ISBN 0-674-88490-6 Homer, William Innes: Thomas Eakins:"
8605,race,European_Americans,Thomas_Eakins,interno_singolo,1,19,"ISBN 0-87633-143-6
Sewell, Darrel: Thomas Eakins: Artist ","ISBN 0-87633-143-6\\nSewell, Darrel: Thomas Eakins: Artist ","ISBN 0-87633-143-6 Sewell, Darrel: Thomas Eakins: Artist"
8606,race,European_Americans,Thomas_Eakins,interno_singolo,1,19,"ISBN 0-87633-047-2
Sullivan, Mark W.  ""Thomas Eakins ","ISBN 0-87633-047-2\\nSullivan, Mark W.  ""Thomas Eakins ","ISBN 0-87633-047-2 Sullivan, Mark W. ""Thomas Eakins"
8607,race,European_Americans,Thomas_Eakins,interno_singolo,1,19,"ISBN 1-4000-4418-9
Weinberg, H. Barbara: Thomas Eakins ","ISBN 1-4000-4418-9\\nWeinberg, H. Barbara: Thomas Eakins ","ISBN 1-4000-4418-9 Weinberg, H. Barbara: Thomas Eakins"
8608,race,European_Americans,Thomas_Eakins,interno_singolo,1,24,"Publication no: 885-660
Werbel, Amy: Thomas Eakins: ","Publication no: 885-660\\nWerbel, Amy: Thomas Eakins: ","Publication no: 885-660 Werbel, Amy: Thomas Eakins:"
8613,race,European_Americans,Winslow_Homer,interno_singolo,1,23,"ISBN 978-0-7148-7419-7
Murphy, Alexandra R. Winslow Homer ","ISBN 978-0-7148-7419-7\\nMurphy, Alexandra R. Winslow Homer ","ISBN 978-0-7148-7419-7 Murphy, Alexandra R. Winslow Homer"
8617,race,European_Americans,Winslow_Homer,interno_singolo,1,41,"Winslow Homer Gallery at MuseumSyndicate
Philip C. ",Winslow Homer Gallery at MuseumSyndicate\\nPhilip C. ,Winslow Homer Gallery at MuseumSyndicate Philip C.
8638,race,European_Americans,John_Singer_Sargent,interno_singolo,1,19,"ISBN 0-9741621-0-8
Fairbrother, Trevor: John Singer Sargent: The ","ISBN 0-9741621-0-8\\nFairbrother, Trevor: John Singer Sargent: The ","ISBN 0-9741621-0-8 Fairbrother, Trevor: John Singer Sargent: The"
8645,race,European_Americans,John_Singer_Sargent,interno_singolo,1,50,"Works by John Singer Sargent at Project Gutenberg
Works ",Works by John Singer Sargent at Project Gutenberg\\nWorks ,Works by John Singer Sargent at Project Gutenberg Works
8649,race,European_Americans,Thomas_Sully,interno_singolo,1,29,"Thomas Sully at Find a Grave
""Washington's Crossing ","Thomas Sully at Find a Grave\\n""Washington's Crossing ","Thomas Sully at Find a Grave ""Washington's Crossing"
8730,race,European_Americans,Belle_Starr,interno_singolo,1,19,"ISBN 3-89885-759-X
Belle Starr appeared as a caricature ",ISBN 3-89885-759-X\\nBelle Starr appeared as a caricature ,ISBN 3-89885-759-X Belle Starr appeared as a caricature
8793,race,European_Americans,Christopher_Reeve,interno_singolo,1,11,"– Newsweek
""Christopher Reeve has become an instant ","– Newsweek\\n""Christopher Reeve has become an instant ","– Newsweek ""Christopher Reeve has become an instant"
8796,race,European_Americans,Christopher_Reeve,interno_singolo,1,27,"Christopher Reeve Homepage
Reeve, Christopher Nothing is ","Christopher Reeve Homepage\\nReeve, Christopher Nothing is ","Christopher Reeve Homepage Reeve, Christopher Nothing is"
8806,race,European_Americans,Noah_Webster,interno_singolo,1,41,"Noah Webster and the American Dictionary
Morgan, John ","Noah Webster and the American Dictionary\\nMorgan, John ","Noah Webster and the American Dictionary Morgan, John"
8807,race,European_Americans,Noah_Webster,interno_singolo,1,33,"The Long Journey of Noah Webster
Rollins, Richard ","The Long Journey of Noah Webster\\nRollins, Richard ","The Long Journey of Noah Webster Rollins, Richard"
8809,race,European_Americans,Noah_Webster,interno_singolo,1,43,"Works by Noah Webster at Project Gutenberg
Works ",Works by Noah Webster at Project Gutenberg\\nWorks ,Works by Noah Webster at Project Gutenberg Works
8819,race,European_Americans,Lucille_Ball,interno_singolo,1,50,"Lucille Ball and several other actors participate
""Wanda ","Lucille Ball and several other actors participate\\n""Wanda ","Lucille Ball and several other actors participate ""Wanda"
8825,race,European_Americans,Ethel_Barrymore,interno_singolo,1,19,"of South Carolina)
Ethel Barrymore - ",of South Carolina)\\nEthel Barrymore - ,of South Carolina) Ethel Barrymore -
8850,race,European_Americans,Lon_Chaney_Jr.,interno_singolo,1,21,"Informative Biograph
Lon Chaney Jr. at Find a ",Informative Biograph\\nLon Chaney Jr. at Find a ,Informative Biograph Lon Chaney Jr. at Find a
8859,race,European_Americans,Stephen_Colbert,interno_singolo,1,41,"Stephen Colbert on National Public Radio
Stephen Colbert ",Stephen Colbert on National Public Radio\\nStephen Colbert ,Stephen Colbert on National Public Radio Stephen Colbert
8887,race,European_Americans,Deanna_Durbin,interno_singolo,1,27,"The Deanna Durbin Showcase
The Deanna Durbin Database ",The Deanna Durbin Showcase\\nThe Deanna Durbin Database ,The Deanna Durbin Showcase The Deanna Durbin Database
8899,race,European_Americans,Jane_Fonda,interno_singolo,1,44,"Jane Fonda Profile at Turner Classic Movies
About.com ",Jane Fonda Profile at Turner Classic Movies\\nAbout.com ,Jane Fonda Profile at Turner Classic Movies About.com
8906,race,European_Americans,Ava_Gardner,interno_singolo,1,28,"Ava Gardner at Find a Grave
Ava Gardner ",Ava Gardner at Find a Grave\\nAva Gardner ,Ava Gardner at Find a Grave Ava Gardner
8959,race,European_Americans,Steve_McQueen,interno_singolo,1,39,"Steve McQueen: The Actor and his Films
Nolan, ","Steve McQueen: The Actor and his Films\\nNolan, ","Steve McQueen: The Actor and his Films Nolan,"
8962,race,European_Americans,Liza_Minnelli,interno_singolo,1,17,"Carol Publishing
Schechter, Scott, The Liza Minnelli ","Carol Publishing\\nSchechter, Scott, The Liza Minnelli ","Carol Publishing Schechter, Scott, The Liza Minnelli"
8967,race,European_Americans,Mary_Tyler_Moore,interno_singolo,1,25,"Mary Tyler Moore on IMDb
Mary Tyler Moore at ",Mary Tyler Moore on IMDb\\nMary Tyler Moore at ,Mary Tyler Moore on IMDb Mary Tyler Moore at
8975,race,European_Americans,Edward_R._Murrow,interno_singolo,1,46,"Museum of Broadcast Communications, biography
Edward R. Murrow and ","Museum of Broadcast Communications, biography\\nEdward R. Murrow and ","Museum of Broadcast Communications, biography Edward R. Murrow and"
8987,race,European_Americans,Chuck_Norris,interno_singolo,1,32,"The Chuck Norris Fitness System
The Secret of ",The Chuck Norris Fitness System\\nThe Secret of ,The Chuck Norris Fitness System The Secret of
8997,race,European_Americans,Randy_Quaid,interno_singolo,1,33,"January 2011 Vanity Fair profile
Randy Quaid at ",January 2011 Vanity Fair profile\\nRandy Quaid at ,January 2011 Vanity Fair profile Randy Quaid at
9026,race,European_Americans,Dennis_Weaver,interno_singolo,1,30,"(information on his ancestry)
Dennis Weaver at ",(information on his ancestry)\\nDennis Weaver at ,(information on his ancestry) Dennis Weaver at
9090,race,European_Americans,William_Faulkner,interno_singolo,1,19,"ISBN 1-55994-572-9
William Faulkner Reads from His ",ISBN 1-55994-572-9\\nWilliam Faulkner Reads from His ,ISBN 1-55994-572-9 William Faulkner Reads from His
9118,race,European_Americans,Ernest_Hemingway,interno_singolo,1,50,"FBI Records: The Vault, Subject: Ernest Hemingway
Hemingway ","FBI Records: The Vault, Subject: Ernest Hemingway\\nHemingway ","FBI Records: The Vault, Subject: Ernest Hemingway Hemingway"
9119,race,European_Americans,Ernest_Hemingway,interno_singolo,1,35,"Ernest Hemingway on Nobelprize.org
Finding aid to Adele ",Ernest Hemingway on Nobelprize.org\\nFinding aid to Adele ,Ernest Hemingway on Nobelprize.org Finding aid to Adele
9150,race,European_Americans,Sidney_Lanier,interno_singolo,1,38,"Sidney Lanier Boulevard in Duluth, GA
The Sidney Lanier ","Sidney Lanier Boulevard in Duluth, GA\\nThe Sidney Lanier ","Sidney Lanier Boulevard in Duluth, GA The Sidney Lanier"
9163,race,European_Americans,Jack_London,interno_singolo,1,33,"Jack London Personal Manuscripts
""The Life and Legacy of ","Jack London Personal Manuscripts\\n""The Life and Legacy of ","Jack London Personal Manuscripts ""The Life and Legacy of"
9171,race,European_Americans,Robert_Lowell,interno_singolo,1,20,"Accessed 2010-09-11
Robert Lowell at Find a ",Accessed 2010-09-11\\nRobert Lowell at Find a ,Accessed 2010-09-11 Robert Lowell at Find a
9176,race,European_Americans,Herman_Melville,interno_singolo,1,38,"Arrowhead—The Home of Herman Melville
Physical description of ",Arrowhead—The Home of Herman Melville\\nPhysical description of ,Arrowhead—The Home of Herman Melville Physical description of
9181,race,European_Americans,Thomas_Nelson_Page,interno_singolo,1,27,"Thomas Nelson Page on IMDb
Thomas Nelson Page at ",Thomas Nelson Page on IMDb\\nThomas Nelson Page at ,Thomas Nelson Page on IMDb Thomas Nelson Page at
9184,race,European_Americans,Edgar_Allan_Poe,interno_singolo,1,43,"ISBN 978-0-7910-6173-2.CS1 maint: ref=harv
Edgar Allan Poe ",ISBN 978-0-7910-6173-2.CS1 maint: ref=harv\\nEdgar Allan Poe ,ISBN 978-0-7910-6173-2.CS1 maint: ref=harv Edgar Allan Poe
9209,race,European_Americans,Mark_Twain,interno_singolo,1,44,"Archive of Mark Twain's papers and writings
Mark ",Archive of Mark Twain's papers and writings\\nMark ,Archive of Mark Twain's papers and writings Mark
9227,race,European_Americans,Laura_Ingalls_Wilder,interno_singolo,1,17,"William Anderson
Laura Ingalls Wilder & Rose Wilder Lane, ","William Anderson\\nLaura Ingalls Wilder & Rose Wilder Lane, ","William Anderson Laura Ingalls Wilder & Rose Wilder Lane,"
9252,race,European_Americans,John_Cage,interno_singolo,1,55,"Heidegger's Hölderlin and John Cage, www.arte-fact.org
Eldred, ","Heidegger's Hölderlin and John Cage, www.arte-fact.org\\nEldred, ","Heidegger's Hölderlin and John Cage, www.arte-fact.org Eldred,"
9256,race,European_Americans,John_Cage,interno_singolo,1,43,"Guide to the John Cage Mycology Collection
Silence/Stories: ",Guide to the John Cage Mycology Collection\\nSilence/Stories: ,Guide to the John Cage Mycology Collection Silence/Stories:
