"dominio","categoria","entita","n_prompt_entita"
"race","European_Americans","Jack_Black",2
"race","European_Americans","Jack_Dempsey",7
"race","European_Americans","Jack_Kerouac",2
"race","European_Americans","Jack_London",11
"race","European_Americans","Jack_Nicholson",1
"race","European_Americans","Jack_Nicklaus",4
"race","European_Americans","Jack_Sack",1
"race","European_Americans","Jack_Schaefer",1
"race","European_Americans","Jack_Tramiel",3
"race","European_Americans","Jack_Tworkov",4
"race","European_Americans","Jack_Valenti",3
"race","European_Americans","Jackie_Biskupski",1
"race","European_Americans","Jackie_Speier",1
"race","European_Americans","Jacob_Artist",1
"race","European_Americans","Jacob_Ruppert",2
"race","European_Americans","Jacob_Schiff",1
"race","European_Americans","Jacob_Sternberger",1
"race","European_Americans","Jacques_Loeb",5
"race","European_Americans","Jacques_Singer",2
"race","European_Americans","Jake_Guentzel",1
"race","European_Americans","Jake_Johnson",1
"race","European_Americans","James_A._Garfield",2
"race","European_Americans","James_Augustine_Healy",1
"race","European_Americans","James_Barbour",3
"race","European_Americans","James_Boorman_Colgate",1
"race","European_Americans","James_Brolin",2
"race","European_Americans","James_Buchanan",3
"race","European_Americans","James_Buchanan_Duke",3
"race","European_Americans","James_Dean",5
"race","European_Americans","James_Dewey_Watson",1
"race","European_Americans","James_E._Lentz_III",1
"race","European_Americans","James_F._Merton",1
"race","European_Americans","James_Fenimore_Cooper",9
"race","European_Americans","James_Franck",1
"race","European_Americans","James_Frankland_Briggs",1
"race","European_Americans","James_Garner",1
"race","European_Americans","James_Grant_Wilson",1
"race","European_Americans","James_Grauerholz",1
"race","European_Americans","James_Groppi",2
"race","European_Americans","James_H._Osmer",2
"race","European_Americans","James_Hamilton_Jr.",1
"race","European_Americans","James_Haven",1
"race","European_Americans","James_Henry_Hammond",2
"race","European_Americans","James_Hetfield",2
"race","European_Americans","James_Hillhouse",2
"race","European_Americans","James_Hoge_Tyler",1
"race","European_Americans","James_Holzhauer",1
"race","European_Americans","James_Iredell_Jr.",1
"race","European_Americans","James_J._Braddock",1
"race","European_Americans","James_Knox_Polk",1
"race","European_Americans","James_L._McMichael",1
"race","European_Americans","James_Laughlin",2
"race","European_Americans","James_Laughlin_Award",1
"race","European_Americans","James_Lawrence_Getz",1
"race","European_Americans","James_Longstreet",1
"race","European_Americans","James_Madison",6
"race","European_Americans","James_Martinus_Schoonmaker",1
"race","European_Americans","James_Murray_Mason",1
"race","European_Americans","James_Penzi",1
"race","European_Americans","James_Rollins",2
"race","European_Americans","James_Withycombe",2
"race","European_Americans","Jamie_Lee_Curtis",3
"race","European_Americans","Jan_Brewer",1
"race","European_Americans","Jan_Karski",10
"race","European_Americans","Jan_Lorenc",1
"race","European_Americans","Jan_Mycielski",1
"race","European_Americans","Jan_Sawka",2
"race","European_Americans","Jane_Bartkowicz",1
"race","European_Americans","Jane_Cunningham_Croly",2
"race","European_Americans","Jane_Fonda",5
"race","European_Americans","Jane_Krakowski",1
"race","European_Americans","Jane_Wyatt",1
"race","European_Americans","Janelle_Pierzina",1
"race","European_Americans","Janet_Gaynor",2
"race","European_Americans","Janet_Leigh",2
"race","European_Americans","Janet_Lynn",3
"race","European_Americans","Janis_Joplin",5
"race","European_Americans","Janusz_Liberkowski",1
"race","European_Americans","Jared_Leto",2
"race","European_Americans","Jason_David_Frank",1
"race","European_Americans","Jason_F._Wright",1
"race","European_Americans","Jason_Pociask",1
"race","European_Americans","Jason_Schmidt",1
"race","European_Americans","Jawed_Karim",1
"race","European_Americans","Jay_Buhner",1
"race","European_Americans","Jay_Manuel",4
"race","European_Americans","Jay_McInerney",1
"race","European_Americans","Jay_Nixon",1
"race","European_Americans","Jaye_Davidson",1
"race","European_Americans","Jayne_Mansfield",7
"race","European_Americans","Jayson_Werth",1
"race","European_Americans","Jean_Arthur",3
"race","European_Americans","Jean_Kerr",1
"race","European_Americans","Jean_Wallace",1
"race","European_Americans","Jeanne_Crain",1
"race","European_Americans","Jed_Ortmeyer",1
"race","European_Americans","Jeff_Hanneman",1
"race","European_Americans","Jeff_Jagodzinski",1
"race","European_Americans","Jeff_Probst",1
"race","European_Americans","Jefferson_Airplane",8
"race","European_Americans","Jefferson_Davis",9
"race","European_Americans","Jenna_Jameson",2
"race","European_Americans","Jennifer_Dulski",1
"race","European_Americans","Jennifer_Lawrence",1
"race","European_Americans","Jennifer_Love_Hewitt",1
"race","European_Americans","Jennifer_Paige",2
"race","European_Americans","Jennings_Randolph",5
"race","European_Americans","Jeremy_Renner",1
"race","European_Americans","Jerome_Connor",1
"race","European_Americans","Jerome_Edward_Listecki",1
"race","European_Americans","Jerry_Hall",1
"race","European_Americans","Jerry_Kleczka",1
"race","European_Americans","Jerry_Orbach",3
"race","European_Americans","Jerry_Springer",4
"race","European_Americans","Jerry_Van_Dyke",1
"race","European_Americans","Jerzy_Kosinski",6
"race","European_Americans","Jesse_Helms",3
"race","European_Americans","Jesse_James",11
"race","European_Americans","Jessica_Cauffiel",1
"race","European_Americans","Jessica_Lange",2
"race","European_Americans","Jessica_Simpson",1
"race","European_Americans","Jessica_Valenti",1
"race","European_Americans","Jim_Acosta",1
"race","European_Americans","Jim_Harbaugh",1
"race","European_Americans","Jim_Morrison",4
"race","European_Americans","Jim_Tressel",2
"race","European_Americans","Jim_Valentino",1
"race","European_Americans","Jim_Zorn",1
"race","European_Americans","Jimmy_Breslin",1
"race","European_Americans","Jimmy_Carter",2
"race","European_Americans","Jimmy_Ernst",2
"race","European_Americans","Jimmy_Hoffa",1
"race","European_Americans","Jimmy_Kimmel",2
"race","European_Americans","Jimmy_Wales",4
"race","European_Americans","Joan_Baez",6
"race","European_Americans","Joan_Fontaine",1
"race","European_Americans","Joanna_Krupa",1
"race","European_Americans","Joanna_Lohman",1
"race","European_Americans","Joaquin_Phoenix",1
"race","European_Americans","Jodie_Foster",2
"race","European_Americans","Joe_Augustyn",1
"race","European_Americans","Joe_Biden",1
"race","European_Americans","Joe_DeRita",1
"race","European_Americans","Joe_Klecko",3
"race","European_Americans","Joe_Kowalewski",1
"race","European_Americans","Joe_Niekro",1
"race","European_Americans","Joe_Petrosino",1
"race","European_Americans","Joe_Proski",1
"race","European_Americans","Joe_Schobert",2
"race","European_Americans","Joe_Valachi",2
"race","European_Americans","Joel_Przybilla",1
"race","European_Americans","Joel_Stroetzel",1
"race","European_Americans","Johannes_Kelpius",1
"race","European_Americans","John_A._Creighton",1
"race","European_Americans","John_A._Roebling",1
"race","European_Americans","John_A._Volpe",1
"race","European_Americans","John_Adams",8
"race","European_Americans","John_Ancrum_Winslow",2
"race","European_Americans","John_Andrew_Shulze",1
"race","European_Americans","John_Augustus_Roebling",1
"race","European_Americans","John_Banner",1
"race","European_Americans","John_Basilone",2
"race","European_Americans","John_Bell_Hood",3
"race","European_Americans","John_Belli",1
"race","European_Americans","John_Berryman",1
"race","European_Americans","John_Bidwell",2
"race","European_Americans","John_Brough",1
"race","European_Americans","John_Brown_Francis",1
"race","European_Americans","John_Buford",3
"race","European_Americans","John_Buscema",5
"race","European_Americans","John_C._Breckinridge",2
"race","European_Americans","John_C._Pritzlaff",1
"race","European_Americans","John_Cage",14
"race","European_Americans","John_Carradine",3
"race","European_Americans","John_Chafee",2
"race","European_Americans","John_Christian_Kunkel",1
"race","European_Americans","John_Christopher_Cutler",1
"race","European_Americans","John_Ciardi",2
"race","European_Americans","John_Curulewski",1
"race","European_Americans","John_D._Cherry",1
"race","European_Americans","John_D._Rockefeller_Jr.",2
"race","European_Americans","John_Derbyshire",1
"race","European_Americans","John_Dillinger",4
"race","European_Americans","John_Doerr",2
"race","European_Americans","John_Dunlap",1
"race","European_Americans","John_Eager_Howard",3
"race","European_Americans","John_Eugene_Osborne",1
"race","European_Americans","John_F._Kennedy",3
"race","European_Americans","John_Fante",1
"race","European_Americans","John_Ford",2
"race","European_Americans","John_Francis_Dodge",1
"race","European_Americans","John_Fusco",1
"race","European_Americans","John_Gill_Shorter",1
"race","European_Americans","John_Glenn",3
"race","European_Americans","John_Gromada",2
"race","European_Americans","John_Guzlowski",1
"race","European_Americans","John_Hiester",1
"race","European_Americans","John_Hodiak",1
"race","European_Americans","John_Hoover_Rothermel",1
"race","European_Americans","John_Horne_Burns",3
"race","European_Americans","John_Houseman",1
"race","European_Americans","John_Huston",3
"race","European_Americans","John_J._Maresca",1
"race","European_Americans","John_J._Pershing",1
"race","European_Americans","John_Jacob_Astor",7
"race","European_Americans","John_Kennedy_Toole",2
"race","European_Americans","John_Kerry",4
"race","European_Americans","John_Kiffmeyer",1
"race","European_Americans","John_Kobylt",1
"race","European_Americans","John_Koza",2
"race","European_Americans","John_Krasinski",3
"race","European_Americans","John_L._Flannery",1
"race","European_Americans","John_L._Sullivan",2
"race","European_Americans","John_Laurance",1
"race","European_Americans","John_Lederer",1
"race","European_Americans","John_Lewis_Krimmel",1
"race","European_Americans","John_M._Clayton",2
"race","European_Americans","John_Malkovich",1
"race","European_Americans","John_Marshall",8
"race","European_Americans","John_McCain",1
"race","European_Americans","John_McEnroe",1
"race","European_Americans","John_Mojecki",1
"race","European_Americans","John_Nance_Garner",3
"race","European_Americans","John_Neagle",1
"race","European_Americans","John_O._Meusebach",1
"race","European_Americans","John_Oates",1
"race","European_Americans","John_Orlando_Pastore",1
"race","European_Americans","John_P._Grotzinger",1
"race","European_Americans","John_Patrick_Shanley",1
"race","European_Americans","John_Paul_Hammerschmidt",1
"race","European_Americans","John_Peter_Altgeld",4
"race","European_Americans","John_Peter_Zenger",2
"race","European_Americans","John_Philip_Holland",2
"race","European_Americans","John_Philip_Sousa",10
"race","European_Americans","John_Quincy_Adams",3
"race","European_Americans","John_R._Winder",1
"race","European_Americans","John_Rutledge",4
"race","European_Americans","John_S._Flizikowski",1
"race","European_Americans","John_S._McCain_Jr.",1
"race","European_Americans","John_Scarne",1
"race","European_Americans","John_Scolvus",1
"race","European_Americans","John_Sevier",2
"race","European_Americans","John_Singer_Sargent",10
"race","European_Americans","John_Steinbeck",1
"race","European_Americans","John_Talbott_Donoghue",2
"race","European_Americans","John_Treadwell",2
"race","European_Americans","John_Trumbull",7
"race","European_Americans","John_Tyler",4
"race","European_Americans","John_W._Johnston",2
"race","European_Americans","John_Wanamaker",6
"race","European_Americans","John_Washington",3
"race","European_Americans","John_Wayles_Eppes",1
"race","European_Americans","John_Wereat",2
"race","European_Americans","John_Whitlinger",1
"race","European_Americans","John_Wilkes_Booth",4
"race","European_Americans","John_Wojnowski",1
"race","European_Americans","Johnny_Carson",3
"race","European_Americans","Johnny_Cash",10
"race","European_Americans","Johnny_Depp",1
"race","European_Americans","Johnny_Kling",2
"race","European_Americans","Johnny_Lujack",2
"race","European_Americans","Johnny_Weissmuller",5
"race","European_Americans","Johnny_Yong_Bosch",1
"race","European_Americans","Jon_Bon_Jovi",2
"race","European_Americans","Jon_Leuer",1
"race","European_Americans","Jon_Stewart",3
"race","European_Americans","Jon_Voight",1
"race","European_Americans","Jonathan_Nolan",1
"race","European_Americans","Jonathan_Taylor_Thomas",1
"race","European_Americans","Jordana_Brewster",1
"race","European_Americans","Josef_Hofmann",1
"race","European_Americans","Josef_Newgarden",1
"race","European_Americans","Josef_Sommer",1
"race","European_Americans","Joseph_Alioto",1
"race","European_Americans","Joseph_Barbera",1
"race","European_Americans","Joseph_Breen",1
"race","European_Americans","Joseph_Breuer",2
"race","European_Americans","Joseph_E._Johnston",4
"race","European_Americans","Joseph_F._Smith",4
"race","European_Americans","Joseph_Fielding",4
"race","European_Americans","Joseph_Gales",4
"race","European_Americans","Joseph_Hiester",1
"race","European_Americans","Joseph_Hooker",1
"race","European_Americans","Joseph_J._Himmel",1
"race","European_Americans","Joseph_Kent",2
"race","European_Americans","Joseph_L._Romano",1
"race","European_Americans","Joseph_Louis_Bernardin",1
"race","European_Americans","Joseph_Marshall_Walker",2
"race","European_Americans","Joseph_Priestley",4
"race","European_Americans","Joseph_Ritner",1
"race","European_Americans","Joseph_Rosati",1
"race","European_Americans","Joseph_Roswell_Hawley",1
"race","European_Americans","Joseph_Schlitz",1
"race","European_Americans","Joseph_Sikora",1
"race","European_Americans","Joseph_Smith",2
"race","European_Americans","Joseph_Stella",1
"race","European_Americans","Josh_Wolff",1
"race","European_Americans","Joshua_Clayton",2
"race","European_Americans","Joshua_Hall",1
"race","European_Americans","Jozef_Cywinski",1
"race","European_Americans","Judy_Garland",5
"race","European_Americans","Judy_Sheindlin",1
"race","European_Americans","Julia_Grant",1
"race","European_Americans","Julia_Tyler",2
"race","European_Americans","Julian_Stanczak",2
"race","European_Americans","Julie_Bowen",1
"race","European_Americans","Jurek_Wajdowicz",5
"race","European_Americans","Jurgen_Wilson",1
"race","European_Americans","Justin_Abdelkader",1
"race","European_Americans","Justin_Francis_Rigali",1
"race","European_Americans","Justin_Kirk",1
"race","European_Americans","Justin_Welborn",1
"race","European_Americans","Karen_Black",2
"race","European_Americans","Karen_Horney",9
"race","European_Americans","Karen_Steele",1
"race","European_Americans","Karl_E._Mundt",4
"race","European_Americans","Karl_Ferdinand_Wimar",1
"race","European_Americans","Kat_Von_D",3
"race","European_Americans","Kate_Chopin",6
"race","European_Americans","Katharine_Hepburn",2
"race","European_Americans","Katherine_Anne_Porter",5
"race","European_Americans","Katherine_Esau",2
"race","European_Americans","Kathleen_Willey",2
"race","European_Americans","Kathryn_Hahn",1
"race","European_Americans","Kathryn_Kuhlman",3
"race","European_Americans","Kathy_Acker",3
"race","European_Americans","Katie_Holmes",1
"race","European_Americans","Katy_Perry",2
"race","European_Americans","Kay_Ryan",5
"race","European_Americans","Kazimierz_Fajans",1
"race","European_Americans","Keith_Szarabajka",1
"race","European_Americans","Kelly_Clarkson",1
"race","European_Americans","Kelly_Hu",1
"race","European_Americans","Kelly_Reichardt",3
"race","European_Americans","Kelly_Slater",3
"race","European_Americans","Kelsey_Chow",1
"race","European_Americans","Ken_Peplowski",1
"race","European_Americans","Kendel_Ehrlich",1
"race","European_Americans","Kenny_Roberts",1
"race","European_Americans","Kent_Conrad",1
"race","European_Americans","Kentucky_Bourbon_Trail",1
"race","European_Americans","Kevin_Sorbo",1
"race","European_Americans","Kiera_Chaplin",1
"race","European_Americans","Killer_Kowalski",1
"race","European_Americans","Kim_Kardashian",2
"race","European_Americans","Kim_Stanley",1
"race","European_Americans","Kimberly_Stewart",1
"race","European_Americans","Kimmie_Meissner",1
"race","European_Americans","Kinga_Philipps",1
"race","European_Americans","Klaus_Janson",1
"race","European_Americans","Koch_Foods",5
"race","European_Americans","Konrad_Dannenberg",1
"race","European_Americans","Korczak_Ziolkowski",1
"race","European_Americans","Krafft_Arnold_Ehricke",1
"race","European_Americans","Kris_Kristofferson",3
"race","European_Americans","Krista_Allen",1
"race","European_Americans","Kristanna_Loken",1
"race","European_Americans","Kristof_Konrad",1
"race","European_Americans","Krzysztof_Wodiczko",20
"race","European_Americans","Kurt_Angle",2
"race","European_Americans","Kurt_Frederick_Ludwig",1
"race","European_Americans","Kurt_Kreuger",1
"race","European_Americans","Kurt_Vonnegut",4
"race","European_Americans","Kurt_Weill",5
"race","European_Americans","Kyle_Janek",1
"race","European_Americans","Kylie_Cosmetics",4
"race","European_Americans","L._Frank_Baum",3
"race","European_Americans","L._Jay_Oliva",1
"race","European_Americans","Lana_Wachowski",2
"race","European_Americans","Lance_Armstrong",6
"race","European_Americans","Larry_King",5
"race","European_Americans","Laura_Bullion",4
"race","European_Americans","Laura_Bush",7
"race","European_Americans","Laura_Ingalls_Wilder",4
"race","European_Americans","Laura_Joyce_Bell",1
"race","European_Americans","Lauren_Cohan",1
"race","European_Americans","Lauren_Scala",1
"race","European_Americans","Lawrence_C._Phipps",1
"race","European_Americans","Lawrence_Ferlinghetti",8
"race","European_Americans","Lawrence_Scarpa",1
"race","European_Americans","Lawrence_Welk",11
"race","European_Americans","Leatrice_Joy",2
"race","European_Americans","Lee_Harvey_Oswald",6
"race","European_Americans","Lee_Mantle",2
"race","European_Americans","Lelord_Kordel",1
"race","European_Americans","Len_Ceglarski",1
"race","European_Americans","Lena_Kleinschmidt",1
"race","European_Americans","Lene_Lovich",3
"race","European_Americans","Leo_Gerstenzang",2
"race","European_Americans","Leo_Loeb",1
"race","European_Americans","Leo_McCarey",3
"race","European_Americans","Leo_Yankevich",1
"race","European_Americans","Leon_M._Goldstein",3
"race","European_Americans","Leonard_Chess",3
"race","European_Americans","Leonardo_DiCaprio",1
"race","European_Americans","Leonid_Hurwicz",3
"race","European_Americans","Leopold_Godowsky",1
"race","European_Americans","Leopold_Moczygemba",2
"race","European_Americans","Leslie_Carter",1
"race","European_Americans","Leslie_Scalapino",1
"race","European_Americans","Letitia_Tyler",3
"race","European_Americans","Levi_Lincoln_Jr.",1
"race","European_Americans","Levi_P._Morton",2
"race","European_Americans","Levi_Strauss",4
"race","European_Americans","Levi_Woodbury",2
"race","European_Americans","Lewis_Heermann",1
"race","European_Americans","Lewis_Wetzel",6
"race","European_Americans","Lex_Luger",1
"race","European_Americans","Liev_Schreiber",1
"race","European_Americans","Lillian_Lux",1
"race","European_Americans","Lillie_Langtry",1
"race","European_Americans","Lilly_Wachowski",2
"race","European_Americans","Lily_Collins",1
"race","European_Americans","Linda_Ronstadt",5
"race","European_Americans","Lindsey_Vonn",2
"race","European_Americans","Lisa_Aukland",1
"race","European_Americans","Lisa_Lampanelli",2
"race","European_Americans","Lisa_Marie_Nowak",1
"race","European_Americans","Liv_Tyler",3
"race","European_Americans","Liz_Cackowski",1
"race","European_Americans","Liza_Minnelli",1
"race","European_Americans","Lloyd_Lowndes_Jr.",1
"race","European_Americans","Lois_Weber",5
"race","European_Americans","Lon_Chaney_Jr.",1
"race","European_Americans","Lorenzo_Brentano",1
"race","European_Americans","Lorenzo_Carcaterra",1
"race","European_Americans","Lorenzo_Da_Ponte",3
"race","European_Americans","Lorna_Luft",2
"race","European_Americans","Lou_Bierbauer",1
"race","European_Americans","Lou_Creekmur",1
"race","European_Americans","Lou_Gehrig",3
"race","European_Americans","Lou_Hoover",1
"race","European_Americans","Louis_Freeh",1
"race","European_Americans","Louis_J._Weichmann",1
"race","European_Americans","Louis_Kuehnle",2
"race","European_Americans","Louis_Maurer",1
"race","European_Americans","Louis_Wirth",3
"race","European_Americans","Louisa_Adams",4
"race","European_Americans","Louise_Bogan",2
"race","European_Americans","Louise_Brooks",3
"race","European_Americans","Louise_Fili",1
"race","European_Americans","Lucille_Ball",5
"race","European_Americans","Lucretia_Garfield",4
"race","European_Americans","Lucy_Hayes",3
"race","European_Americans","Luigi_Antonini",1
"race","European_Americans","Luigi_Galleani",2
"race","European_Americans","Luigi_R._Einaudi",1
"race","European_Americans","Luis_Marden",1
"race","European_Americans","Lukas_Foss",1
"race","European_Americans","Luke_Nosek",1
"race","European_Americans","Luke_Witkowski",1
"race","European_Americans","Lyman_Hall",3
"race","European_Americans","Lyndon_B._Johnson",3
"race","European_Americans","Lynne_Koplitz",1
"race","European_Americans","Lynne_Spears",1
"race","European_Americans","Lyonel_Feininger",3
"race","European_Americans","Mack_Sennett",3
"race","European_Americans","Maggie_Q",2
"race","European_Americans","Magnus_von_Braun",3
"race","European_Americans","Malcolm_Wallop",2
"race","European_Americans","Mamie_Eisenhower",2
"race","European_Americans","Marcin_Gortat",1
"race","European_Americans","Marcin_Kleczynski",1
"race","European_Americans","Marcus_Daly",1
"race","European_Americans","Marella_Agnelli",1
"race","European_Americans","Margaret_McCarthy",1
"race","European_Americans","Margaret_Mitchell",3
"race","European_Americans","Margaret_Taylor",2
"race","European_Americans","Marge_Schott",4
"race","European_Americans","Maria_Goeppert_Mayer",2
"race","European_Americans","Maria_Shriver",3
"race","European_Americans","Maria_Siemionow",1
"race","European_Americans","Mariana_Mazzucato",2
"race","European_Americans","Mariangela_Lisanti",1
"race","European_Americans","Marilyn_Manson",1
"race","European_Americans","Marilyn_Mazur",1
"race","European_Americans","Marilyn_Monroe",2
"race","European_Americans","Mario_Cuomo",1
"race","European_Americans","Mario_J._Ciampi",1
"race","European_Americans","Mario_Puzo",2
"race","European_Americans","Mario_Sorrenti",1
"race","European_Americans","Marissa_Yardley_Clifford",1
"race","European_Americans","Mark_Critz",1
"race","European_Americans","Mark_Fidrych",1
"race","European_Americans","Mark_Glowinski",1
"race","European_Americans","Mark_Hanna",1
"race","European_Americans","Mark_Howe",1
"race","European_Americans","Mark_Lukasiewicz",1
"race","European_Americans","Mark_Twain",4
"race","European_Americans","Mark_Valenti",1
"race","European_Americans","Mark_Z._Danielewski",4
"race","European_Americans","Marlene_Dietrich",2
"race","European_Americans","Marlon_Brando",7
"race","European_Americans","Marta_Wittkowska",2
"race","European_Americans","Martha_Graham",7
"race","European_Americans","Martha_Jefferson",2
"race","European_Americans","Martha_Stewart",12
"race","European_Americans","Martha_Washington",9
"race","European_Americans","Martin_Chittenden",3
"race","European_Americans","Martin_Dempsey",10
"race","European_Americans","Martin_Ebon",1
"race","European_Americans","Martin_Grove_Brumbaugh",2
"race","European_Americans","Martin_Gruebele",1
"race","European_Americans","Martin_H._Weight",1
"race","European_Americans","Martin_Kunert",1
"race","European_Americans","Marty_Maher",1
"race","European_Americans","Mary_Castle",2
"race","European_Americans","Mary_Elizabeth_Winstead",2
"race","European_Americans","Mary_Higgins_Clark",2
"race","European_Americans","Mary_Jemison",3
"race","European_Americans","Mary_Katherine_Campbell",1
"race","European_Americans","Mary_Kay_Place",1
"race","European_Americans","Mary_Pickford",5
"race","European_Americans","Mary_Roberts_Rinehart",3
"race","European_Americans","Mary_Todd_Lincoln",2
"race","European_Americans","Mary_Tyler_Moore",6
"race","European_Americans","Masta_Ace",5
"race","European_Americans","Matt_Casamassina",1
"race","European_Americans","Matt_Cullen",1
"race","European_Americans","Matt_Damon",3
"race","European_Americans","Matt_Hardy",2
"race","European_Americans","Matt_Koehl",1
"race","European_Americans","Matt_Sorum",1
"race","European_Americans","Matt_Spaeth",1
"race","European_Americans","Matthew_Butler",1
"race","European_Americans","Matthew_C._Perry",2
"race","European_Americans","Matthew_Laflin",5
"race","European_Americans","Matthias_Bartgis",2
"race","European_Americans","Maureen_Daly",2
"race","European_Americans","Maurice_Barrymore",1
"race","European_Americans","Maurice_Sendak",10
"race","European_Americans","Max_Baucus",2
"race","European_Americans","Max_Bentele",1
"race","European_Americans","Max_Ehrmann",10
"race","European_Americans","Max_Fleischer",3
"race","European_Americans","Max_Kade",2
"race","European_Americans","Max_Kolonko",1
"race","European_Americans","Max_W._Heck",1
"race","European_Americans","May_Anderson",2
"race","European_Americans","May_Sutton",1
"race","European_Americans","Meg_Ryan",1
"race","European_Americans","Megadeth",61
"race","European_Americans","Meghan_Trainor",1
"race","European_Americans","Mel_Gibson",2
"race","European_Americans","Melissa_Anelli",1
"race","European_Americans","Melora_Hardin",1
"race","European_Americans","Merle_Bettenhausen",1
"race","European_Americans","Meryl_Streep",3
"race","European_Americans","Meyer_Guggenheim",1
"race","European_Americans","Mia_Malkova",1
"race","European_Americans","Michael_Alfred_Peszke",4
"race","European_Americans","Michael_Chiarello",1
"race","European_Americans","Michael_Douglas",1
"race","European_Americans","Michael_Hillegas",2
"race","European_Americans","Michael_Ian_Black",2
"race","European_Americans","Michael_J._Wytrwal",1
"race","European_Americans","Michael_Moore",1
"race","European_Americans","Michael_Parenti",2
"race","European_Americans","Michael_Patrick_MacDonald",1
"race","European_Americans","Michael_Richards",1
"race","European_Americans","Michael_Schiavo",7
"race","European_Americans","Michael_Smerconish",2
"race","European_Americans","Michael_Strahan",1
"race","European_Americans","Michael_Z._Williamson",1
"race","European_Americans","Michelangelo_Signorile",1
"race","European_Americans","Michelle_Kosinski",2
"race","European_Americans","Michelle_Nicastro",1
"race","European_Americans","Michelle_Pfeiffer",1
"race","European_Americans","Michelle_Phillips",1
"race","European_Americans","Mickey_Spillane",4
"race","European_Americans","Mike_Bongiorno",3
"race","European_Americans","Mike_Bordin",1
"race","European_Americans","Mike_Ditka",1
"race","European_Americans","Mike_Hammer",3
"race","European_Americans","Mike_Royko",4
"race","European_Americans","Mike_Schmidt",2
"race","European_Americans","Mike_Tannenbaum",1
"race","European_Americans","Mike_Wagner",2
"race","European_Americans","Milena_Govich",1
"race","European_Americans","Miley_Cyrus",3
"race","European_Americans","Millard_Fillmore",2
"race","European_Americans","Mischa_Barton",1
"race","European_Americans","Mitt_Romney",1
"race","European_Americans","Mitzi_Gaynor",2
"race","European_Americans","Molly_Maguires",13
"race","European_Americans","Moody_Currier",4
"race","European_Americans","Muhammad_Ali",10
"race","European_Americans","Myra_Kelly",1
"race","European_Americans","Nancy_Reagan",3
"race","European_Americans","Naomi_Judd",2
"race","European_Americans","Natalie_Clifford_Barney",2
"race","European_Americans","Nathan_Handwerker",1
"race","European_Americans","Nathaniel_Hawthorne",4
"race","European_Americans","Nebula_Award",4
"race","European_Americans","Neil_Abercrombie",1
"race","European_Americans","Neil_Armstrong",3
"race","European_Americans","Neil_Cavuto",2
"race","European_Americans","Neil_Denari",1
"race","European_Americans","Neil_Diamond",1
"race","European_Americans","Neil_Ross",1
"race","European_Americans","Neil_Sedaka",2
"race","European_Americans","Nellie_Bly",15
"race","European_Americans","Nelson_Dewey",1
"race","European_Americans","Nelson_Dingley_Jr.",1
"race","European_Americans","Nelson_Rockefeller",4
"race","European_Americans","Nelson_W._Aldrich",1
"race","European_Americans","Nicholas_Andrew_Rey",1
"race","European_Americans","Nicholas_Cooke",1
"race","European_Americans","Nicholas_Gilman",2
"race","European_Americans","Nicholas_Herkimer",2
"race","European_Americans","Nicholas_Rescher",2
"race","European_Americans","Nick_Castle",2
"race","European_Americans","Nick_Folk",1
"race","European_Americans","Nick_Kwiatkoski",1
"race","European_Americans","Nick_Saglimbeni",1
"race","European_Americans","Nick_Stellino",2
"race","European_Americans","Nicky_Hilton",1
"race","European_Americans","Nicole_Brown_Simpson",2
"race","European_Americans","Nicole_Krauss",2
"race","European_Americans","Noah_Dietrich",1
"race","European_Americans","Noah_Phelps",1
"race","European_Americans","Noah_Webster",7
"race","European_Americans","Noname_Jane",2
"race","European_Americans","Nora_Roberts",4
"race","European_Americans","Norah_Jones",1
"race","European_Americans","Norman_Jaffe",2
"race","European_Americans","Norman_Rockwell",2
"race","European_Americans","Norman_Schwarzkopf",4
"race","European_Americans","Norman_Schwarzkopf_Jr.",1
"race","European_Americans","O._Henry",8
"race","European_Americans","Oleg_Cassini",3
"race","European_Americans","Olga_Erteszek",1
"race","European_Americans","Oliver_Burr_Jennings",1
"race","European_Americans","Oliver_Ellsworth",3
"race","European_Americans","Oliver_Hazard_Payne",1
"race","European_Americans","Oliver_Smithies",1
"race","European_Americans","Oliver_Wendell_Holmes_Jr.",3
"race","European_Americans","Oliver_Wolcott",1
"race","European_Americans","Oliver_Wolcott_Jr.",1
"race","European_Americans","Orville_Hickman_Browning",1
"race","European_Americans","Oscar_Mayer",5
"race","European_Americans","Oscar_Werwath",1
"race","European_Americans","Oswald_Ottendorfer",1
"race","European_Americans","Ottmar_Mergenthaler",2
"race","European_Americans","Otto_Hermann_Kahn",2
"race","European_Americans","Otto_Stern",5
"race","European_Americans","Owen_Brewster",1
"race","European_Americans","Owen_Schmitt",1
"race","European_Americans","P._M._Pasinetti",1
"race","European_Americans","P._T._Barnum",8
"race","European_Americans","Paolo_Soleri",5
"race","European_Americans","Pat_Buchanan",2
"race","European_Americans","Pat_Conroy",5
"race","European_Americans","Pat_Garrett",5
"race","European_Americans","Pat_Nixon",14
"race","European_Americans","Pat_Sajak",4
"race","European_Americans","Patricia_Buckley",1
"race","European_Americans","Patricia_Highsmith",13
"race","European_Americans","Patrick_Francis_Healy",1
"race","European_Americans","Patrick_Henry",11
"race","European_Americans","Patrick_Kaleta",1
"race","European_Americans","Patrick_Kane",1
"race","European_Americans","Patty_Duke",3
