pilot_row_id,entity,label,start_char,end_char,replaced_in_preview
752,2014,DATE,45,49,False
752,Gucci Mane,PERSON,126,136,True
752,Atlanta,GPE,158,165,False
753,Gucci Mane,PERSON,16,26,True
753,50,CARDINAL,37,39,False
753,Cent,ORG,40,44,False
753,In Da Club,WORK_OF_ART,53,63,False
753,Hustler's Rap,WORK_OF_ART,98,111,False
754,the Lionel Hampton  Quartet,ORG,25,52,False
754,first,ORDINAL,112,117,False
754,Jazz at the Pawn Shop,WORK_OF_ART,151,172,False
754,1964,DATE,188,192,False
754,first,ORDINAL,199,204,False
755,Damon Harris,PERSON,0,12,True
755,Damon Harris Cancer Foundation,ORG,23,53,False
755,Harris,PERSON,59,65,True
755,Damon Harris,PERSON,73,85,True
755,"July 12, 1989",DATE,92,105,False
756,Earl Hines,PERSON,22,32,True
756,Earl Hines,PERSON,68,78,True
756,192,CARDINAL,181,184,False
757,Amy Wallace,PERSON,0,11,True
757,Frank Ocean,PERSON,14,25,True
757,Channel Orange,ORG,30,44,False
757,"30,000",CARDINAL,46,52,False
757,The A.V. Club,WORK_OF_ART,76,89,False
757,"April 3, 2012",DATE,91,104,False
757,https://www.avclub.com/article/frank-ocean,NORP,121,163,False
758,Paul Williams,PERSON,0,13,True
758,Billy Paul,PERSON,39,49,True
758,American,NORP,58,66,False
758,R&B,ORG,76,79,False
758,1968,DATE,147,151,False
758,Jones,PERSON,171,176,True
759,Thierry Quénum,PERSON,0,14,True
759,In Conversation with Dianne Reeves,WORK_OF_ART,17,51,False
759,2016,DATE,54,58,False
759,first,ORDINAL,66,71,False
759,Diane,PERSON,83,88,True
759,New York,GPE,99,107,False
760,King's Dead,ORG,1,12,False
760,Jay Rock's,PERSON,21,31,True
760,first,ORDINAL,32,37,False
760,100,CARDINAL,74,77,False
760,91,CARDINAL,100,102,False
760,first,ORDINAL,179,184,False
761,Wayne Shorter,PERSON,0,13,True
761,American,NORP,20,28,False
761,25 March 1930,DATE,76,89,False
761,Jacksonville,GPE,94,106,False
761,Florida,GPE,108,115,False
761,12 November 2023,DATE,129,145,False
761,Manhattan,GPE,150,159,False
761,New York,GPE,161,169,False
762,Bessie Smith,PERSON,0,12,True
762,American,NORP,20,28,False
762,1898-1937,DATE,42,51,False
762,Blues,LOC,92,97,False
762,St. Louis Blues,FAC,109,124,False
762,first,ORDINAL,134,139,False
762,over one million,CARDINAL,161,177,False
763,Bessie Smith,PERSON,0,12,True
763,Columbia Records,ORG,27,43,False
763,1923,DATE,44,48,False
763,first,ORDINAL,93,98,False
763,Drown Yourself in Blues,WORK_OF_ART,114,137,False
763,first,ORDINAL,153,158,False
763,1925,DATE,184,188,False
764,Samuel Gene Maghett,PERSON,0,19,True
764,Magic Sam,PERSON,30,39,True
764,79,DATE,41,43,False
764,Mississippi,GPE,86,97,False
764,1925,DATE,114,118,False
765,Clark Terry,PERSON,23,34,True
765,1963,DATE,35,39,False
765,Jazz for the Record,WORK_OF_ART,110,129,False
765,Clark Terry's,PERSON,135,148,True
765,1963,DATE,149,153,False
766,Aaron,PERSON,0,5,True
766,the Hank Aaron Rookie League,ORG,14,42,False
766,1977,DATE,43,47,False
766,first,ORDINAL,53,58,False
766,one,CARDINAL,111,114,False
766,first,ORDINAL,122,127,False
766,African-Americans,NORP,147,164,False
766,first,ORDINAL,215,220,False
767,Tommy Harper,PERSON,0,12,True
767,American,NORP,19,27,False
767,Major League Baseball,ORG,35,56,False
767,MLB,ORG,59,62,False
767,the New York Mets,ORG,94,111,False
767,Cleveland Indians,ORG,113,130,False
767,Boston Red Sox,ORG,132,146,False
767,Los Angeles Dodgers,ORG,152,171,False
767,Minor League Baseball,ORG,189,210,False
768,Dwayne Bacon,PERSON,0,12,True
768,the 1987 season,DATE,31,46,False
768,the 1987 season,DATE,77,92,False
768,the 1991 season,DATE,97,112,False
768,1,CARDINAL,151,152,False
769,Butler,PERSON,7,13,True
769,American,NORP,21,29,False
769,the National Basketball Association,ORG,76,111,False
769,NBA,ORG,113,116,False
769,the American Basketball Association,ORG,125,160,False
769,ABA,ORG,162,165,False
769,Butler,ORG,168,174,False
769,the Cincinnati Royals,ORG,186,207,False
769,the New York Nets,ORG,209,226,False
769,the Indiana Pacers,ORG,232,250,False
769,Butler,ORG,252,258,False
770,Patrick Beverley,PERSON,0,16,True
770,American,NORP,23,31,False
770,the Houston Rockets,ORG,68,87,False
770,his first years,DATE,192,207,False
771,The John Salley Block Party,ORG,14,41,False
771,1000,CARDINAL,43,47,False
771,2,CARDINAL,85,86,False
772,Jamaal Wilkes,WORK_OF_ART,1,14,False
772,33-year-old,DATE,47,58,False
772,Bill Brundrett,PERSON,66,80,True
772,the New York Knicks,ORG,178,197,False
772,Knicks,ORG,208,214,False
773,Sonny Liston,PERSON,17,29,True
773,1977,DATE,33,37,False
773,Liston,PERSON,88,94,True
773,the Sonny Liston,FAC,156,172,False
774,Pernell Whitaker Sr.,PERSON,0,20,True
774,American,NORP,28,36,False
774,30-year-old,DATE,37,48,False
774,"March 1, 2009",DATE,107,120,False
774,Las Vegas,GPE,125,134,False
775,Michael Irving,PERSON,0,14,True
775,1980s,DATE,35,40,False
775,British,NORP,41,48,False
775,British,NORP,62,69,False
775,1945,DATE,99,103,False
775,2016,DATE,116,120,False
776,13 years later,DATE,1,15,False
776,Walter Payton's,PERSON,17,32,True
776,1,CARDINAL,74,75,False
776,"March 2, 1997",DATE,83,96,False
776,Tribune,PERSON,98,105,True
776,the Chicago Bears' Hall of Fame,ORG,138,169,False
777,Barry Sanders,PERSON,0,13,True
777,1993,DATE,36,40,False
777,"October 29, 2021",DATE,110,126,False
777,25th,ORDINAL,161,165,False
778,Henry Carr,PERSON,0,10,True
778,1963,DATE,19,23,False
778,NCAA,ORG,24,28,False
778,1500,CARDINAL,43,47,False
778,1500,CARDINAL,162,166,False
779,Alvin Harrison,PERSON,0,14,True
779,93,CARDINAL,42,44,False
780,LaShawn Merritt,PERSON,0,15,True
780,American,NORP,22,30,False
780,1983,DATE,72,76,False
780,400-meter,QUANTITY,127,136,False
780,400-meter,QUANTITY,172,181,False
781,Michelle Obama's,PERSON,9,25,True
781,Democratic,NORP,170,180,False
781,2008,DATE,199,203,False
781,2012,DATE,208,212,False
782,Michelle Obama,PERSON,15,29,True
782,B.,PERSON,196,198,True
783,Peter D. Burchard,PERSON,0,17,True
783,George Washington Carver,PERSON,20,44,True
783,A Look at His Legacy,WORK_OF_ART,73,93,False
783,"Black Scientist, Educator and Visionary",ORG,99,138,False
783,"April 10, 2012",DATE,141,155,False
783,Peter D. Burch,PERSON,161,175,True
784,Molly Maguires,PERSON,15,29,True
785,the Molly Maguires,WORK_OF_ART,21,39,False
785,1860-1911,DATE,40,49,False
785,the Molly Maguires,PERSON,126,144,True
785,15,CARDINAL,158,160,False
786,The Walt Disney Family Museum,ORG,0,29,False
786,100 years ago,DATE,48,61,False
786,Los Angeles,GPE,75,86,False
786,Tongva,PERSON,126,132,True
786,Museum,ORG,155,161,False
786,Museum,ORG,231,237,False
787,Jack Kerouac,PERSON,0,12,True
787,Jack Kerouac,PERSON,21,33,True
787,1957,DATE,41,45,False
787,Paris World's,EVENT,46,59,False
787,Jack Kerouac,PERSON,66,78,True
787,"March 12, 1925",DATE,85,99,False
787,Boston,GPE,104,110,False
787,Massachusetts,GPE,112,125,False
787,USA,GPE,127,130,False
787,October 21,DATE,137,147,False
788,Raymond Chandler,PERSON,3,19,True
788,Nathanael West,PERSON,24,38,True
788,1930s,DATE,43,48,False
788,Charles Bukowski's,PERSON,92,110,True
789,Alice Fulton,PERSON,0,12,True
789,American,NORP,19,27,False
789,23,CARDINAL,38,40,False
789,1965,DATE,64,68,False
789,the university of Florida,ORG,103,128,False
789,the School of Theatre and Film,ORG,145,175,False
789,the School of Music,ORG,180,199,False
790,Susan Howe,PERSON,0,10,True
790,American,NORP,17,25,False
790,the 1960s,DATE,76,85,False
790,the University of California,ORG,167,195,False
790,San Diego,GPE,197,206,False
791,Frank McCourt,PERSON,0,13,True
791,New York,GPE,23,31,False
791,3,CARDINAL,37,38,False
791,4,CARDINAL,46,47,False
791,two,CARDINAL,65,68,False
791,One,CARDINAL,80,83,False
792,Jay McInerney's,PERSON,17,32,True
792,New York City,GPE,53,66,False
793,Margaret Mitchell,PERSON,0,17,True
793,Atlanta,GPE,21,28,False
793,Atlanta,GPE,104,111,False
793,kelseym98,PERSON,161,170,True
793,December,DATE,174,182,False
794,Nellie Bly,PERSON,0,10,True
794,Season 1,DATE,28,36,False
794,The West Wing,WORK_OF_ART,53,66,False
794,Lies of Tomorrow,WORK_OF_ART,78,94,False
794,the White House,FAC,135,150,False
794,Bartlet,PERSON,179,186,True
795,Jordan,PERSON,5,11,True
795,Sullivan,PERSON,22,30,True
795,99,CARDINAL,44,46,False
795,Red Balloons and,ORG,47,63,False
795,Jordan,GPE,96,102,False
795,The NeverEnding Story,ORG,106,127,False
795,9,CARDINAL,196,197,False
796,Martin Dempsey,PERSON,17,31,True
796,Rachel 8:00-8:05 a.m.,PERSON,41,62,True
796,28 September 2012,DATE,66,83,False
796,Demp,PERSON,140,144,True
797,McKinley,GPE,14,22,False
797,William McKinley,PERSON,40,56,True
797,21-year-old,DATE,142,153,False
797,McKinley 2d,FAC,154,165,False
797,the Battle of,WORK_OF_ART,181,194,False
798,The Life and Times,ORG,0,18,False
798,William Howard Taft,PERSON,22,41,True
798,1901–1927,CARDINAL,43,52,False
798,the U.S. Supreme Court,ORG,71,93,False
798,1869–1991,CARDINAL,95,104,False
798,the American Republic:,GPE,118,140,False
799,Jim Carrey,PERSON,0,10,True
799,Gerry 10,WORK_OF_ART,41,49,False
799,The Mask,WORK_OF_ART,57,65,False
800,Matt Hardy,PERSON,35,45,True
800,6'6,CARDINAL,47,50,False
800,more than a decade,DATE,93,111,False
800,first,ORDINAL,143,148,False
800,14 years,DATE,157,165,False
801,The Ben Hogan Award,PERSON,0,19,True
801,14,CARDINAL,32,34,False
801,the United States,GPE,58,75,False
802,Henry Louis Gates,PERSON,24,41,True
802,Jr.,GPE,43,46,False
802,2017 - 2018,DATE,48,59,False
802,the first season,DATE,71,87,False
802,Finding Your Roots,WORK_OF_ART,91,109,False
802,2017,DATE,137,141,False
802,Henry Louis Gates,PERSON,143,160,True
803,August 2014,DATE,3,14,False
803,Anna Anka,PERSON,16,25,True
803,The Washington Post,ORG,118,137,False
803,Anna Anka,PERSON,148,157,True
804,Rose Marie,PERSON,0,10,True
804,American,NORP,18,26,False
804,the 1930s through the 1950s,DATE,78,105,False
804,the 1930s,DATE,131,140,False
805,Joseph Sikora,PERSON,0,13,True
805,American,NORP,20,28,False
805,The Last Witch Hunter,WORK_OF_ART,52,73,False
805,2013,DATE,76,80,False
805,The Rundown,WORK_OF_ART,84,95,False
805,2000,DATE,98,102,False
805,2006,DATE,128,132,False
806,John S. Flizikowski,PERSON,0,19,True
806,Chicago,GPE,34,41,False
806,1915-1974,DATE,52,61,False
806,Chicago,GPE,71,78,False
806,Illinois,GPE,80,88,False
806,the American Institute of Architects (AIA,ORG,120,161,False
806,1953,DATE,166,170,False
807,Arthur Szyk,PERSON,0,11,True
807,20th century,DATE,41,53,False
807,1894,DATE,155,159,False
807,Transylvania,GPE,163,175,False
808,Krzysztof Wodiczko: Interview,WORK_OF_ART,3,32,False
808,Giuliana,PERSON,58,66,True
808,Elias Kroll,PERSON,102,113,True
808,Clemente,PERSON,130,138,True
808,Clemente,PERSON,146,154,True
809,Betty Boop,PERSON,0,10,True
809,1930s,DATE,43,48,False
809,1995,DATE,131,135,False
809,first,ORDINAL,164,169,False
810,Albert Warner,PERSON,0,13,True
810,Thoroughbred,GPE,33,45,False
810,1900,DATE,169,173,False
811,Sam Warner,PERSON,0,10,True
811,17,CARDINAL,42,44,False
811,the U.S. House of Representatives,ORG,70,103,False
811,42,CARDINAL,132,134,False
812,Rita Cosby,PERSON,0,10,True
812,Rita Cosby,PERSON,157,167,True
812,the United States,GPE,201,218,False
813,235,CARDINAL,42,45,False
813,Love,WORK_OF_ART,48,52,False
813,these years,DATE,115,126,False
813,first,ORDINAL,150,155,False
814,John Gromada,PERSON,0,12,True
814,millions,CARDINAL,135,143,False
814,first,ORDINAL,203,208,False
815,Leo Gerstenzang,PERSON,0,15,True
815,Polish,NORP,22,28,False
815,"February 24, 1845",DATE,131,148,False
815,Nowy Sacz,PERSON,152,161,True
815,Galicia,PERSON,163,170,True
815,Austrian Empire,GPE,172,187,False
816,"March 31, 1974",DATE,3,17,False
816,Bob Stupak's,PERSON,19,31,True
816,World Famous,ORG,32,44,False
816,30,CARDINAL,45,47,False
816,Saloon,PERSON,51,57,True
816,first,ORDINAL,74,79,False
816,Stupak,PERSON,131,137,True
816,Robert,PERSON,191,197,True
817,the second half,DATE,34,49,False
817,two,CARDINAL,55,58,False
817,The Fairly OddParents,WORK_OF_ART,75,96,False
817,first,ORDINAL,105,110,False
817,"May 29, 2003",DATE,120,132,False
818,Anna Maria Anders,PERSON,0,17,True
818,the 500 Years of the Reformation,DATE,39,71,False
818,Jesuit and the Reformation,WORK_OF_ART,92,118,False
818,The Reformation as a European Identity,WORK_OF_ART,125,163,False
819,James Gleick,PERSON,0,12,True
819,Richard Feynman,PERSON,30,45,True
819,50,DATE,54,56,False
819,20-year,DATE,66,73,False
820,Richard Feynman,PERSON,23,38,True
820,MIT,ORG,144,147,False
820,Richard Feynman's,PERSON,172,189,True
820,'the Fey,WORK_OF_ART,201,209,False
821,Albert Sabin,PERSON,40,52,True
821,93,DATE,54,56,False
821,1954,DATE,127,131,False
821,Nobel Prize in Physiology or Medicine,WORK_OF_ART,132,169,False
821,John Enders,PERSON,196,207,True
821,Frederick W,PERSON,212,223,True
822,Bobby Hurley,PERSON,16,28,True
822,Quizlet,ORG,59,66,False
822,Bobby Hurley,PERSON,105,117,True
822,Ty,PERSON,154,156,True
822,25,CARDINAL,183,185,False
823,Stanley Ketchel,PERSON,10,25,True
823,1903-1914,DATE,45,54,False
823,Chapter 3: From the Trenches of the East,LAW,57,97,False
823,Stanley Ketchel,PERSON,103,118,True
823,New York,GPE,130,138,False
823,Rochester,GPE,144,153,False
823,the spring of,DATE,157,170,False
823,1,CARDINAL,171,172,False
824,Stanley Poreda,ORG,0,14,False
824,Jersey City,GPE,21,32,False
824,46 years ago,DATE,39,51,False
824,Poreda,ORG,105,111,False
824,66,DATE,113,115,False
824,first,ORDINAL,138,143,False
824,195,CARDINAL,170,173,False
825,Carter Bykowski,PERSON,0,15,True
825,American,NORP,28,36,False
825,2006–2024,CARDINAL,46,55,False
825,Early Life and Education,ORG,57,81,False
825,1989,DATE,90,94,False
825,Carter Bykowski,PERSON,96,111,True
825,Pennsylvania,GPE,139,151,False
826,The Brian Kozlowski Award,PERSON,0,25,True
826,annually,DATE,35,43,False
826,the Canadian Baseball Hall of Fame,ORG,62,96,False
826,the Brian Kozlowski Award,FAC,181,206,False
827,"Pro-Football-Reference
",ORG,18,41,False
827,Bill Romanowski,PERSON,41,56,True
827,414,CARDINAL,57,60,False
827,Eli Manning 350,ORG,61,76,False
827,Bart Starr 335,PERSON,77,91,True
827,Brett Favre 325,PERSON,92,107,True
827,"Drew Brees 312
Kerry",PERSON,108,128,True
828,Al Capone,PERSON,1,10,True
828,St. Petersburg,GPE,14,28,False
828,Florida,GPE,30,37,False
828,1924,DATE,42,46,False
828,Florida State Prison,FAC,96,116,False
828,Sunshine State Penitentiary,WORK_OF_ART,141,168,False
829,Frank Lloyd Wright,PERSON,21,39,True
829,E. J. Kaufmann,PERSON,41,55,True
829,1936,DATE,57,61,False
829,Frank Lloyd Wright,PERSON,63,81,True
829,Wisconsin,GPE,94,103,False
829,1867,DATE,107,111,False
830,Charles Dellschau's,PERSON,0,19,True
830,Antonia,GPE,32,39,False
830,26 years,DATE,51,59,False
830,Charles Dellschau's,PERSON,115,134,True
830,Antonia,GPE,147,154,False
830,26 years,DATE,166,174,False
830,Treaty,ORG,200,206,False
831,Don Heck,PERSON,19,27,True
831,12 years,DATE,31,39,False
832,Durnbaugh,PERSON,0,9,True
832,"Donald F. """,PERSON,11,22,True
832,Christopher Sauer,PERSON,26,43,True
832,1737-1803,DATE,44,53,False
832,Pennsylvania,GPE,56,68,False
832,48.1,CARDINAL,77,81,False
832,1981,DATE,83,87,False
832,7-25,CARDINAL,90,94,False
832,Pennsylvania,GPE,113,125,False
832,Quarterly,DATE,133,142,False
832,19,CARDINAL,144,146,False
833,Richard Veenfliet,PERSON,0,17,True
833,2015-2016,DATE,38,47,False
833,2015,DATE,72,76,False
833,NBA Draft,ORG,77,86,False
833,second,ORDINAL,120,126,False
834,Seuss,PERSON,4,9,True
834,1962,DATE,28,32,False
834,Grammy for Best Recording for Children,WORK_OF_ART,33,71,False
834,The Seussical Tapes,WORK_OF_ART,96,115,False
835,"the ""Dr. Seuss 2000",LAW,22,41,False
835,each season,DATE,83,94,False
835,the first season,DATE,122,138,False
836,Walter Lippmann,PERSON,0,15,True
836,American,NORP,24,32,False
837,Henry Miller,PERSON,0,12,True
837,The Inhuman Artist: A Philosophical  Analysis,ORG,14,59,False
837,Henry Miller,PERSON,60,72,True
837,Tropic,GPE,90,96,False
837,Black Spring,EVENT,114,126,False
837,Beat,ORG,227,231,False
838,Henry Miller,PERSON,18,30,True
838,1930s,DATE,34,39,False
838,France,GPE,40,46,False
838,French,NORP,53,59,False
838,FLN,ORG,82,85,False
838,the French Resistance,ORG,90,111,False
838,Henry Miller,PERSON,113,125,True
838,American,NORP,133,141,False
838,Paris,GPE,167,172,False
838,1930,DATE,180,184,False
839,Irma S. Rombauer,PERSON,0,16,True
839,American,NORP,24,32,False
839,1901-1985,DATE,50,59,False
839,The Joy of Cooking,WORK_OF_ART,85,103,False
839,first,ORDINAL,106,111,False
839,1931,DATE,125,129,False
839,23 years old,DATE,138,150,False
840,Kurt Vonnegut's,PERSON,1,16,True
840,2003,DATE,47,51,False
840,Kurt Vonnegut's,PERSON,54,69,True
840,Kurt Vonnegut,PERSON,80,93,True
840,American,NORP,108,116,False
841,2015,DATE,0,4,False
841,Steve Jobs,PERSON,6,16,True
841,Bill Gates,PERSON,21,31,True
841,The 20th Anniversary,DATE,33,53,False
841,2015,DATE,80,84,False
841,the year,DATE,86,94,False
841,Steve Jobs,PERSON,100,110,True
841,20th,ORDINAL,138,142,False
841,two,CARDINAL,183,186,False
842,1997,DATE,3,7,False
842,Fred Meyer,PERSON,9,19,True
842,Columbia 207th Avenue,ORG,34,55,False
842,Renton,GPE,65,71,False
842,Washington,GPE,73,83,False
843,Arthur Hays Sulzberger,PERSON,0,22,True
843,1955,DATE,48,52,False
843,Harlem,LOC,71,77,False
843,one,CARDINAL,137,140,False
843,first,ORDINAL,148,153,False
843,second,ORDINAL,191,197,False
844,Francis Wolff,PERSON,0,13,True
844,the 1950s,DATE,143,152,False
844,New,GPE,189,192,False
845,Mark Sinclair,PERSON,0,13,True
845,Vin Diesel,PERSON,39,49,True
845,American,NORP,58,66,False
845,Dom Toretto,PERSON,115,126,True
845,Furious,ORG,147,154,False
845,the Marvel Comics,ORG,212,229,False
846,Doris Day,PERSON,0,9,True
846,100 years,DATE,32,41,False
846,100,CARDINAL,120,123,False
846,Feb. 1,DATE,127,133,False
847,The Tab Hunter Show,PERSON,0,19,True
847,only 12,CARDINAL,65,72,False
847,50-year-old,DATE,134,145,False
848,136–45,CARDINAL,0,6,False
848,Emil Jannings: Theater,ORG,7,29,False
848,1,CARDINAL,42,43,False
848,Christian Theis,PERSON,53,68,True
848,Janosch Kallai,PERSON,73,87,True
848,Munich,GPE,89,95,False
848,2010,DATE,97,101,False
848,pp,GPE,103,105,False
848,239–41,CARDINAL,107,113,False
848,Fritz Lang,PERSON,114,124,True
849,Leatrice Joy,PERSON,0,12,True
849,American,NORP,20,28,False
849,1981,DATE,106,110,False
849,The Baby Sitter,WORK_OF_ART,124,139,False
849,Karen,PERSON,144,149,True
849,1983,DATE,162,166,False
850,Jayne Mansfield,PERSON,0,15,True
850,American,NORP,23,31,False
850,the 1960s,DATE,114,123,False
850,the late 1950s,DATE,151,165,False
851,Jack Nicholson's,PERSON,0,16,True
851,a wonder of 20th century,DATE,32,56,False
851,first,ORDINAL,213,218,False
852,Andrew Rothenberg,PERSON,0,17,True
852,American,NORP,24,32,False
852,Derek Voss,PERSON,101,111,True
852,American,NORP,119,127,False
852,"""The Sopranos",WORK_OF_ART,146,159,False
852,2nd,ORDINAL,173,176,False
852,Frank Soprano,PERSON,206,219,True
853,2002,DATE,3,7,False
853,Michael Strahan,PERSON,9,24,True
853,Giants,ORG,33,39,False
853,2007,DATE,91,95,False
853,First,ORDINAL,160,165,False
854,Glenn Beck's,PERSON,0,12,True
854,9/11,CARDINAL,44,48,False
854,Glenn Beck,PERSON,50,60,True
854,American,NORP,74,82,False
854,Common Sense: The Case Against 9/11,WORK_OF_ART,161,196,False
855,March 2019,DATE,3,13,False
855,Samantha Brown's,PERSON,15,31,True
855,3000,CARDINAL,42,46,False
855,New York City,GPE,187,200,False
856,Kim Kardashian's,PERSON,0,16,True
856,8,CARDINAL,39,40,False
856,one,CARDINAL,183,186,False
857,Kim Kardashian's,PERSON,0,16,True
857,Kim Kardashian's,PERSON,122,138,True
857,First,ORDINAL,169,174,False
858,May 2012,DATE,3,11,False
858,Alison Krauss,PERSON,13,26,True
858,3,CARDINAL,39,40,False
858,Grammys,GPE,41,48,False
858,Alison Krauss,PERSON,115,128,True
859,Masta Ace,PERSON,0,9,True
859,Australia,GPE,23,32,False
859,2008,DATE,36,40,False
859,US,GPE,98,100,False
859,George W. Bush,PERSON,111,125,True
859,A. Masta Ace,PERSON,202,214,True
860,first,ORDINAL,8,13,False
860,Megadeth,PERSON,20,28,True
860,29,CARDINAL,35,37,False
860,2 months,DATE,79,87,False
860,UK,GPE,149,151,False
860,US,GPE,164,166,False
860,15,CARDINAL,185,187,False
861,Megadeth,PERSON,0,8,True
861,1997,DATE,43,47,False
861,Elektra Records,ORG,107,122,False
861,Megadeth,PERSON,162,170,True
862,Megadeth,PERSON,0,8,True
862,Slayer,PERSON,13,19,True
862,2022,DATE,37,41,False
862,Download Festival,EVENT,42,59,False
862,first,ORDINAL,177,182,False
862,Metallica,PERSON,204,213,True
863,Frederick Stock,PERSON,0,15,True
863,Ludwig van Beethoven,ORG,17,37,False
863,Piano Concerti 1 & 2,ORG,39,59,False
863,Eugene Ormandy,PERSON,74,88,True
863,40,CARDINAL,103,105,False
863,5,CARDINAL,142,143,False
864,Frank Dexter,PERSON,0,12,True
864,German,NORP,19,25,False
864,American,NORP,31,39,False
864,Berlin,GPE,88,94,False
864,Germany,GPE,96,103,False
864,German,NORP,135,141,False
864,Robert Siodmak,PERSON,171,185,True
864,Robert,PERSON,231,237,True
865,Carl Laemmle,PERSON,0,12,True
865,Karl Lämmle,PERSON,19,30,True
865,"January 17, 1894",DATE,32,48,False
865,"September 9, 1996",DATE,51,68,False
865,American,NORP,77,85,False
865,Universal Studios,ORG,149,166,False
866,2004,DATE,3,7,False
866,Klum,PERSON,9,13,True
866,Heidi Klum's,PERSON,26,38,True
866,Kathy Flach,PERSON,60,71,True
866,2005,DATE,119,123,False
866,The Simple Life,WORK_OF_ART,179,194,False
867,Lucretia Garfield,PERSON,0,17,True
867,1873,DATE,44,48,False
867,James A. Garfield,PERSON,81,98,True
867,1873,DATE,100,104,False
867,1st,ORDINAL,106,109,False
867,first,ORDINAL,129,134,False
868,J. Edgar Hoover,PERSON,0,15,True
868,8,CARDINAL,39,40,False
868,2,CARDINAL,52,53,False
868,English,LANGUAGE,88,95,False
868,English,LANGUAGE,120,127,False
868,English,LANGUAGE,133,140,False
868,8,CARDINAL,173,174,False
869,Tony F. Schneider,PERSON,0,17,True
869,World War II,EVENT,31,43,False
869,3rd Battalion,ORG,67,80,False
869,27th Infantry Regiment,ORG,82,104,False
869,Brooklyn,GPE,129,137,False
869,New York,GPE,139,147,False
869,Henry C. Schneider,PERSON,182,200,True
870,Theodore Schwan,PERSON,6,21,True
870,Thomas G. Sayers,PERSON,71,87,True
870,the 4th Infantry,ORG,120,136,False
870,30-minute,TIME,166,175,False
871,Herbert Norman Schwarzkopf Jr.,PERSON,0,30,True
871,a United States,GPE,35,50,False
871,1934,DATE,67,71,False
871,the US Army,ORG,93,104,False
871,Schwarzkopf,ORG,106,117,False
871,the US Army,ORG,141,152,False
871,the Gulf,EVENT,193,201,False
872,Stephen J. Townsend,PERSON,0,19,True
872,82nd,ORDINAL,59,63,False
872,Airborne Division,ORG,64,81,False
872,Viet Cong,PERSON,106,115,True
872,the Vietnam War,EVENT,123,138,False
872,Delta Company,ORG,159,172,False
872,3rd Battalion,ORG,174,187,False
872,5,CARDINAL,189,190,False
873,Herbert Marcuse,PERSON,1,16,True
873,Social Critique,ORG,18,33,False
873,Haecker,ORG,35,42,False
873,Kierkegaardian,NORP,47,61,False
873,"David R. Bois
Home > ETDS >",PERSON,74,101,True
873,Herbert Marcuse,PERSON,107,122,True
873,Social Critique,ORG,124,139,False
873,Haecker,ORG,141,148,False
873,Kierkegaardian,NORP,153,167,False
874,Jeremi,PERSON,6,12,True
874,Henry Kissinger,PERSON,14,29,True
874,American,NORP,38,46,False
874,Century - 2269,EVENT,52,66,False
874,Jeremi,PERSON,98,104,True
874,Henry Kissinger,PERSON,106,121,True
874,American,NORP,130,138,False
875,Don Hummel,PERSON,0,10,True
875,American,NORP,18,26,False
875,4th,ORDINAL,43,46,False
875,the Toronto Maple Leafs,ORG,67,90,False
875,American,NORP,125,133,False
875,NHL,ORG,149,152,False
875,1995,DATE,203,207,False
876,"May 6, 1900",DATE,3,14,False
876,Al Smith,PERSON,16,24,True
876,22-year-old,DATE,33,44,False
876,Nellie Taylor,PERSON,45,58,True
876,Manhattan,GPE,62,71,False
876,New York,GPE,73,81,False
876,Bronx,GPE,131,136,False
876,first,ORDINAL,144,149,False
876,August 19,DATE,181,190,False
877,Harold Edward Stassen,PERSON,0,21,True
877,American,NORP,29,37,False
877,four,CARDINAL,60,64,False
877,New York,GPE,82,90,False
877,1907,DATE,100,104,False
877,New York,GPE,108,116,False
877,the Republican Party,ORG,137,157,False
877,Stassen,PERSON,160,167,True
878,Donald Trump,PERSON,0,12,True
878,C-SPAN,ORG,28,34,False
878,Donald Trump,PERSON,35,47,True
878,2016,DATE,51,55,False
878,March 2015,DATE,83,93,False
878,2016,DATE,101,105,False
878,Trump,ORG,129,134,False
878,the Fox Business Network,ORG,182,206,False
879,Eugene John Gerber,PERSON,0,18,True
879,American,NORP,26,34,False
879,the Catholic Church,ORG,47,66,False
879,Archdiocese,NORP,124,135,False
879,Archdiocese,NORP,177,188,False
879,the Military Services,ORG,193,214,False
879,USA,GPE,216,219,False
880,Albert Gregory Meyer,PERSON,0,20,True
880,American,NORP,28,36,False
880,the Roman Catholic Church,ORG,49,74,False
880,U.S.,GPE,105,109,False
880,Italy,GPE,117,122,False
880,Chicago,GPE,139,146,False
880,Illinois,GPE,148,156,False
880,United States,GPE,158,171,False
880,193,CARDINAL,210,213,False
881,Francis Xavier Seelos,PERSON,0,21,True
881,German,NORP,29,35,False
881,Redemptorist,NORP,36,48,False
881,1866,DATE,57,61,False
881,Redemptorist,NORP,85,97,False
881,first,ORDINAL,119,124,False
881,the University of Innsbruck,ORG,132,159,False
881,the Redemptorist Fathers of the Sacred Heart,ORG,169,213,False
882,David Alter,PERSON,0,11,True
882,Laura Rowley,PERSON,20,32,True
882,three,CARDINAL,49,54,False
882,a few years,DATE,71,82,False
882,David Alter,PERSON,96,107,True
882,England,GPE,130,137,False
882,1963,DATE,155,159,False
882,1990,DATE,176,180,False
883,noon,TIME,3,7,False
883,Magnus von Braun,ORG,9,25,False
